****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.39886
Indice Pearson = 0.99945 +/- 0.00100
Gradi di Liberta' = 1106
	t = 998.7623182736314
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.90916 +/- 0.01715
b = 28.79581 +/- 0.02889

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.75988   19.98000  0.30000      19.97215      0.00068      
0.75988   19.98000  0.30000      19.97215      0.00068      
0.75988   19.97000  0.30000      19.97215      0.00005      
0.75930   19.96000  0.30000      19.95554      0.00022      
0.75930   19.93000  0.30000      19.95554      0.00725      
0.75873   19.90000  0.30000      19.93895      0.01686      
0.75873   19.92000  0.30000      19.93895      0.00399      
0.75873   19.91000  0.30000      19.93895      0.00931      
0.75815   19.90000  0.30000      19.92238      0.00557      
0.75815   19.90000  0.30000      19.92238      0.00557      
0.75758   19.89000  0.30000      19.90585      0.00279      
0.75758   19.89000  0.30000      19.90585      0.00279      
0.75758   19.89000  0.30000      19.90585      0.00279      
0.75700   19.87000  0.30000      19.88933      0.00415      
0.75700   19.87000  0.30000      19.88933      0.00415      
0.75643   19.86000  0.30000      19.87284      0.00183      
0.75643   19.85000  0.30000      19.87284      0.00580      
0.75586   19.85000  0.30000      19.85638      0.00045      
0.75586   19.84000  0.30000      19.85638      0.00298      
0.75529   19.84000  0.30000      19.83994      0.00000      
0.75529   19.84000  0.30000      19.83994      0.00000      
0.75472   19.82000  0.30000      19.82352      0.00014      
0.75472   19.82000  0.30000      19.82352      0.00014      
0.75472   19.82000  0.30000      19.82352      0.00014      
0.75415   19.81000  0.30000      19.80713      0.00009      
0.75415   19.82000  0.30000      19.80713      0.00184      
0.75358   19.80000  0.30000      19.79077      0.00095      
0.75358   19.79000  0.30000      19.79077      0.00001      
0.75245   19.79000  0.30000      19.75811      0.01130      
0.75188   19.76000  0.30000      19.74182      0.00367      
0.75131   19.76000  0.30000      19.72556      0.01318      
0.75131   19.76000  0.30000      19.72556      0.01318      
0.75075   19.74000  0.30000      19.70931      0.01046      
0.75075   19.75000  0.30000      19.70931      0.01839      
0.75075   19.74000  0.30000      19.70931      0.01046      
0.75019   19.73000  0.30000      19.69310      0.01513      
0.75019   19.73000  0.30000      19.69310      0.01513      
0.74963   19.70000  0.30000      19.67690      0.00593      
0.74906   19.70000  0.30000      19.66073      0.01713      
0.74906   19.70000  0.30000      19.66073      0.01713      
0.74906   19.68000  0.30000      19.66073      0.00412      
0.74850   19.68000  0.30000      19.64459      0.01393      
0.74850   19.67000  0.30000      19.64459      0.00718      
0.74794   19.66000  0.30000      19.62847      0.01105      
0.74794   19.67000  0.30000      19.62847      0.01917      
0.74794   19.65000  0.30000      19.62847      0.00515      
0.74794   19.65000  0.30000      19.62847      0.00515      
0.74738   19.65000  0.30000      19.61237      0.01573      
0.74738   19.63000  0.30000      19.61237      0.00345      
0.74683   19.63000  0.30000      19.59630      0.01262      
0.74683   19.62000  0.30000      19.59630      0.00624      
0.74627   19.60000  0.30000      19.58025      0.00433      
0.74627   19.60000  0.30000      19.58025      0.00433      
0.74571   19.57000  0.30000      19.56422      0.00037      
0.74516   19.57000  0.30000      19.54822      0.00527      
0.74516   19.57000  0.30000      19.54822      0.00527      
0.74460   19.54000  0.30000      19.53224      0.00067      
0.74460   19.54000  0.30000      19.53224      0.00067      
0.74460   19.54000  0.30000      19.53224      0.00067      
0.74405   19.52000  0.30000      19.51629      0.00015      
0.74349   19.52000  0.30000      19.50036      0.00429      
0.74349   19.50000  0.30000      19.50036      0.00000      
0.74349   19.50000  0.30000      19.50036      0.00000      
0.74349   19.50000  0.30000      19.50036      0.00000      
0.74294   19.48000  0.30000      19.48446      0.00022      
0.74294   19.48000  0.30000      19.48446      0.00022      
0.74294   19.48000  0.30000      19.48446      0.00022      
0.74239   19.46000  0.30000      19.46857      0.00082      
0.74239   19.46000  0.30000      19.46857      0.00082      
0.74239   19.46000  0.30000      19.46857      0.00082      
0.74239   19.45000  0.30000      19.46857      0.00383      
0.74184   19.46000  0.30000      19.45271      0.00059      
0.74184   19.43000  0.30000      19.45271      0.00573      
0.74184   19.43000  0.30000      19.45271      0.00573      
0.74129   19.43000  0.30000      19.43688      0.00053      
0.74129   19.41000  0.30000      19.43688      0.00803      
0.74129   19.41000  0.30000      19.43688      0.00803      
0.74074   19.41000  0.30000      19.42107      0.00136      
0.74074   19.39000  0.30000      19.42107      0.01072      
0.74019   19.40000  0.30000      19.40528      0.00031      
0.74019   19.38000  0.30000      19.40528      0.00710      
0.74019   19.38000  0.30000      19.40528      0.00710      
0.73964   19.38000  0.30000      19.38951      0.00101      
0.73964   19.36000  0.30000      19.38951      0.00968      
