****************************************************************************************************
SERIE 55
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.31496
Indice Pearson = 0.99825 +/- 0.00189
Gradi di Liberta' = 978
	t = 527.6782958406413
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -3.01887 +/- 0.03346
b = 33.23499 +/- 0.06309

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.69156   19.98000  0.30000      19.96522      0.00243      
0.69156   19.94000  0.30000      19.96522      0.00707      
0.69156   19.92000  0.30000      19.96522      0.02272      
0.69156   19.94000  0.30000      19.96522      0.00707      
0.69109   19.93000  0.30000      19.94933      0.00415      
0.69109   19.93000  0.30000      19.94933      0.00415      
0.69109   19.93000  0.30000      19.94933      0.00415      
0.69061   19.91000  0.30000      19.93347      0.00612      
0.69013   19.91000  0.30000      19.91763      0.00065      
0.69013   19.91000  0.30000      19.91763      0.00065      
0.69013   19.88000  0.30000      19.91763      0.01574      
0.68966   19.88000  0.30000      19.90181      0.00529      
0.68918   19.85000  0.30000      19.88602      0.01441      
0.68871   19.84000  0.30000      19.87024      0.01016      
0.68823   19.83000  0.30000      19.85449      0.00666      
0.68729   19.80000  0.30000      19.82305      0.00590      
0.68681   19.80000  0.30000      19.80736      0.00060      
0.68634   19.78000  0.30000      19.79169      0.00152      
0.68587   19.76000  0.30000      19.77605      0.00286      
0.68540   19.76000  0.30000      19.76043      0.00000      
0.68493   19.74000  0.30000      19.74482      0.00026      
0.68446   19.72000  0.30000      19.72924      0.00095      
0.68399   19.73000  0.30000      19.71368      0.00296      
0.68353   19.69000  0.30000      19.69814      0.00074      
0.68306   19.69000  0.30000      19.68263      0.00060      
0.68213   19.68000  0.30000      19.65166      0.00893      
0.68213   19.66000  0.30000      19.65166      0.00077      
0.68213   19.67000  0.30000      19.65166      0.00374      
0.68166   19.64000  0.30000      19.63620      0.00016      
0.68166   19.64000  0.30000      19.63620      0.00016      
0.68120   19.64000  0.30000      19.62077      0.00411      
0.68120   19.61000  0.30000      19.62077      0.00129      
0.68074   19.61000  0.30000      19.60536      0.00024      
0.68027   19.60000  0.30000      19.58997      0.00112      
0.67981   19.58000  0.30000      19.57460      0.00032      
0.67981   19.58000  0.30000      19.57460      0.00032      
0.67981   19.57000  0.30000      19.57460      0.00023      
0.67981   19.57000  0.30000      19.57460      0.00023      
0.67935   19.57000  0.30000      19.55925      0.00128      
0.67889   19.55000  0.30000      19.54392      0.00041      
0.67889   19.55000  0.30000      19.54392      0.00041      
0.67843   19.53000  0.30000      19.52861      0.00002      
0.67843   19.52000  0.30000      19.52861      0.00082      
0.67797   19.53000  0.30000      19.51333      0.00309      
0.67797   19.50000  0.30000      19.51333      0.00197      
0.67751   19.50000  0.30000      19.49806      0.00004      
0.67705   19.49000  0.30000      19.48282      0.00057      
0.67659   19.46000  0.30000      19.46759      0.00064      
0.67659   19.46000  0.30000      19.46759      0.00064      
0.67613   19.45000  0.30000      19.45239      0.00006      
0.67568   19.44000  0.30000      19.43721      0.00009      
0.67568   19.44000  0.30000      19.43721      0.00009      
0.67522   19.41000  0.30000      19.42204      0.00161      
0.67476   19.40000  0.30000      19.40690      0.00053      
0.67476   19.40000  0.30000      19.40690      0.00053      
0.67431   19.37000  0.30000      19.39178      0.00527      
0.67385   19.38000  0.30000      19.37668      0.00012      
0.67340   19.35000  0.30000      19.36160      0.00149      
0.67249   19.32000  0.30000      19.33149      0.00147      
