****************************************************************************************************
SERIE 15
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35337
Indice Pearson = 0.99983 +/- 0.00053
Gradi di Liberta' = 1225
	t = 1885.1822423447982
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.27240 +/- 0.00804
b = 27.19823 +/- 0.01445

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.69348   17.62000  0.30000      17.58907      0.01063      
0.69252   17.59000  0.30000      17.56294      0.00814      
0.69156   17.57000  0.30000      17.53689      0.01218      
0.69061   17.55000  0.30000      17.51091      0.01698      
0.69013   17.53000  0.30000      17.49795      0.01142      
0.68966   17.52000  0.30000      17.48500      0.01361      
0.68871   17.50000  0.30000      17.45917      0.01853      
0.68823   17.49000  0.30000      17.44627      0.02124      
0.68776   17.48000  0.30000      17.43340      0.02413      
0.68729   17.46000  0.30000      17.42054      0.01730      
0.68681   17.45000  0.30000      17.40770      0.01988      
0.68587   17.44000  0.30000      17.38208      0.03727      
0.68587   17.43000  0.30000      17.38208      0.02551      
0.68540   17.42000  0.30000      17.36929      0.02857      
0.68540   17.42000  0.30000      17.36929      0.02857      
0.68540   17.41000  0.30000      17.36929      0.01841      
0.68540   17.41000  0.30000      17.36929      0.01841      
0.68446   17.39000  0.30000      17.34378      0.02374      
0.68306   17.36000  0.30000      17.30563      0.03285      
0.68213   17.34000  0.30000      17.28028      0.03962      
0.68166   17.32000  0.30000      17.26764      0.03047      
0.68074   17.31000  0.30000      17.24239      0.05078      
0.68027   17.30000  0.30000      17.22980      0.05476      
0.67981   17.26000  0.30000      17.21722      0.02033      
0.67935   17.26000  0.30000      17.20466      0.03403      
0.67843   17.25000  0.30000      17.17959      0.05508      
0.67797   17.22000  0.30000      17.16708      0.03112      
0.67705   17.18000  0.30000      17.14211      0.01595      
0.67659   17.17000  0.30000      17.12965      0.01809      
0.67613   17.17000  0.30000      17.11721      0.03096      
0.67613   17.16000  0.30000      17.11721      0.02034      
0.67613   17.14000  0.30000      17.11721      0.00577      
0.67431   17.12000  0.30000      17.06761      0.03050      
0.67340   17.09000  0.30000      17.04291      0.02464      
0.67249   17.07000  0.30000      17.01827      0.02973      
0.67204   17.07000  0.30000      17.00598      0.04554      
0.67159   17.05000  0.30000      16.99371      0.03521      
0.67114   17.04000  0.30000      16.98145      0.03809      
0.67114   17.04000  0.30000      16.98145      0.03809      
0.67114   17.03000  0.30000      16.98145      0.02619      
0.67069   17.03000  0.30000      16.96920      0.04107      
0.67024   17.02000  0.30000      16.95698      0.04413      
0.66979   16.99000  0.30000      16.94477      0.02273      
0.66890   16.99000  0.30000      16.92040      0.05383      
0.66845   16.97000  0.30000      16.90824      0.04239      
0.66800   16.95000  0.30000      16.89609      0.03229      
0.66800   16.95000  0.30000      16.89609      0.03229      
0.66800   16.95000  0.30000      16.89609      0.03229      
0.66800   16.95000  0.30000      16.89609      0.03229      
0.66800   16.94000  0.30000      16.89609      0.02142      
0.66800   16.94000  0.30000      16.89609      0.02142      
0.66800   16.94000  0.30000      16.89609      0.02142      
0.66800   16.93000  0.30000      16.89609      0.01277      
0.66800   16.93000  0.30000      16.89609      0.01277      
0.66756   16.92000  0.30000      16.88396      0.01443      
0.66711   16.91000  0.30000      16.87185      0.01617      
0.66667   16.90000  0.30000      16.85976      0.01800      
0.66534   16.88000  0.30000      16.82356      0.03539      
0.66489   16.86000  0.30000      16.81153      0.02610      
0.66401   16.84000  0.30000      16.78752      0.03061      
0.66313   16.81000  0.30000      16.76356      0.02396      
0.66225   16.78000  0.30000      16.73967      0.01807      
0.66138   16.77000  0.30000      16.71585      0.03258      
0.66094   16.74000  0.30000      16.70396      0.01443      
0.66007   16.73000  0.30000      16.68023      0.02752      
0.65963   16.72000  0.30000      16.66839      0.02960      
0.65963   16.70000  0.30000      16.66839      0.01110      
0.65963   16.70000  0.30000      16.66839      0.01110      
0.65920   16.69000  0.30000      16.65656      0.01242      
0.65876   16.68000  0.30000      16.64475      0.01381      
0.65833   16.68000  0.30000      16.63295      0.02459      
0.65789   16.64000  0.30000      16.62117      0.00394      
0.65703   16.63000  0.30000      16.59766      0.01162      
0.65660   16.63000  0.30000      16.58593      0.02158      
0.65617   16.61000  0.30000      16.57421      0.01423      
0.65531   16.60000  0.30000      16.55082      0.02687      
0.65445   16.58000  0.30000      16.52749      0.03064      
0.65359   16.56000  0.30000      16.50422      0.03457      
0.65274   16.55000  0.30000      16.48102      0.05288      
0.65232   16.54000  0.30000      16.46943      0.05533      
0.65232   16.53000  0.30000      16.46943      0.04076      
0.65232   16.54000  0.30000      16.46943      0.05533      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.53000  0.30000      16.46943      0.04076      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65232   16.51000  0.30000      16.46943      0.01828      
0.65232   16.52000  0.30000      16.46943      0.02841      
0.65274   16.52000  0.30000      16.48102      0.01689      
0.65274   16.51000  0.30000      16.48102      0.00933      
0.65274   16.52000  0.30000      16.48102      0.01689      
0.65274   16.52000  0.30000      16.48102      0.01689      
0.65274   16.51000  0.30000      16.48102      0.00933      
0.65274   16.52000  0.30000      16.48102      0.01689      
0.65232   16.51000  0.30000      16.46943      0.01828      
0.65147   16.49000  0.30000      16.44632      0.02120      
0.65062   16.48000  0.30000      16.42326      0.03577      
0.64977   16.46000  0.30000      16.40027      0.03965      
0.64935   16.44000  0.30000      16.38879      0.02914      
0.64893   16.44000  0.30000      16.37733      0.04364      
0.64851   16.42000  0.30000      16.36588      0.03254      
0.64767   16.41000  0.30000      16.34304      0.04982      
0.64725   16.37000  0.30000      16.33163      0.01635      
0.64641   16.36000  0.30000      16.30888      0.02904      
0.64516   16.33000  0.30000      16.27485      0.03380      
0.64433   16.30000  0.30000      16.25223      0.02535      
0.64350   16.29000  0.30000      16.22968      0.04043      
0.64350   16.29000  0.30000      16.22968      0.04043      
0.64309   16.27000  0.30000      16.21842      0.02956      
0.64309   16.26000  0.30000      16.21842      0.01921      
0.64226   16.25000  0.30000      16.19596      0.03245      
0.64185   16.22000  0.30000      16.18475      0.01381      
0.64061   16.21000  0.30000      16.15120      0.03842      
0.64020   16.18000  0.30000      16.14004      0.01774      
0.63939   16.16000  0.30000      16.11777      0.01981      
0.63857   16.15000  0.30000      16.09556      0.03292      
0.63735   16.12000  0.30000      16.06236      0.03692      
0.63694   16.12000  0.30000      16.05132      0.05242      
0.63573   16.10000  0.30000      16.01828      0.07421      
0.63492   16.08000  0.30000      15.99632      0.07781      
0.63452   16.07000  0.30000      15.98536      0.07960      
0.63452   16.06000  0.30000      15.98536      0.06190      
0.63412   16.06000  0.30000      15.97442      0.08138      
0.63371   16.05000  0.30000      15.96349      0.08316      
0.63331   16.03000  0.30000      15.95257      0.06661      
0.63291   16.02000  0.30000      15.94167      0.06817      
0.63251   16.00000  0.30000      15.93078      0.05323      
0.63171   15.98000  0.30000      15.90905      0.05593      
0.63131   15.97000  0.30000      15.89820      0.05728      
0.63131   15.96000  0.30000      15.89820      0.04243      
0.63091   15.95000  0.30000      15.88737      0.04359      
0.63052   15.94000  0.30000      15.87655      0.04473      
0.63012   15.93000  0.30000      15.86574      0.04588      
0.62972   15.91000  0.30000      15.85495      0.03367      
0.62893   15.89000  0.30000      15.83341      0.03559      
0.62775   15.86000  0.30000      15.80119      0.03843      
0.62696   15.83000  0.30000      15.77978      0.02802      
0.62657   15.81000  0.30000      15.76910      0.01859      
0.62617   15.80000  0.30000      15.75843      0.01920      
0.62578   15.80000  0.30000      15.74777      0.03031      
0.62539   15.77000  0.30000      15.73713      0.01201      
0.62539   15.77000  0.30000      15.73713      0.01201      
0.62500   15.75000  0.30000      15.72650      0.00614      
0.62422   15.73000  0.30000      15.70527      0.00679      
0.62344   15.69000  0.30000      15.68410      0.00039      
0.62228   15.65000  0.30000      15.65245      0.00007      
0.62112   15.63000  0.30000      15.62091      0.00092      
0.62035   15.61000  0.30000      15.59995      0.00112      
0.61996   15.59000  0.30000      15.58949      0.00000      
0.61920   15.60000  0.30000      15.56861      0.01095      
0.61881   15.59000  0.30000      15.55819      0.01124      
0.61843   15.58000  0.30000      15.54778      0.01153      
0.61805   15.58000  0.30000      15.53739      0.02018      
0.61767   15.58000  0.30000      15.52700      0.03121      
0.61728   15.56000  0.30000      15.51663      0.02090      
