****************************************************************************************************
SERIE 2
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.00000
Indice Pearson = 0.99884 +/- 0.00083
Gradi di Liberta' = 3343
	t = 1198.5703933826683
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -0.00000 +/- 0.00000
b = 2.70547 +/- 0.00226

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.00001   0.00002   0.00000      0.00002       23587.11025  
0.00001   0.00002   0.00000      0.00002       9634.46897   
0.00001   0.00002   0.00000      0.00002       30403.35073  
0.00001   0.00002   0.00000      0.00002       28035.27057  
0.00001   0.00002   0.00000      0.00002       22535.07017  
0.00001   0.00002   0.00000      0.00002       34135.47097  
0.00001   0.00002   0.00000      0.00002       26887.23049  
0.00001   0.00002   0.00000      0.00002       21507.03009  
0.00001   0.00002   0.00000      0.00002       32867.43089  
0.00001   0.00002   0.00000      0.00002       23587.11025  
0.00001   0.00002   0.00000      0.00002       28035.27057  
0.00001   0.00002   0.00000      0.00002       30403.35073  
0.00001   0.00002   0.00000      0.00002       22535.07017  
0.00001   0.00002   0.00000      0.00002       34135.47097  
0.00001   0.00002   0.00000      0.00002       28035.27057  
0.00001   0.00002   0.00000      0.00002       23587.11025  
0.00001   0.00002   0.00000      0.00002       32867.43089  
0.00001   0.00002   0.00000      0.00002       24663.15033  
0.00001   0.00002   0.00000      0.00002       28035.27057  
0.00001   0.00002   0.00000      0.00002       30403.35073  
0.00001   0.00002   0.00000      0.00002       21507.03009  
0.00001   0.00002   0.00000      0.00002       31623.39081  
0.00001   0.00002   0.00000      0.00002       28035.27057  
0.00001   0.00002   0.00000      0.00002       23587.11025  
0.00001   0.00002   0.00000      0.00002       32867.43089  
0.00001   0.00002   0.00000      0.00002       25763.19041  
0.00001   0.00002   0.00000      0.00002       25763.19041  
0.00001   0.00002   0.00000      0.00002       30403.35073  
0.00001   0.00002   0.00000      0.00002       23587.11025  
0.00001   0.00002   0.00000      0.00002       31623.39081  
0.00001   0.00002   0.00000      0.00002       29207.31065  
0.00001   0.00002   0.00000      0.00002       21258.64094  
0.00001   0.00002   0.00000      0.00002       28917.73162  
0.00001   0.00002   0.00000      0.00002       26609.42000  
0.00001   0.00002   0.00000      0.00002       20260.48513  
0.00001   0.00002   0.00000      0.00002       19286.32931  
0.00001   0.00002   0.00000      0.00002       20260.48513  
0.00001   0.00002   0.00000      0.00002       19286.32931  
0.00001   0.00002   0.00000      0.00002       21258.64094  
0.00001   0.00002   0.00000      0.00002       19286.32931  
0.00001   0.00002   0.00000      0.00002       20260.48513  
0.00001   0.00002   0.00000      0.00002       13748.80825  
0.00001   0.00002   0.00000      0.00002       29818.70638  
0.00001   0.00002   0.00000      0.00002       30738.40261  
0.00001   0.00002   0.00000      0.00002       19791.61981  
0.00001   0.00002   0.00000      0.00002       19565.09907  
0.00001   0.00002   0.00000      0.00002       19565.09907  
