Tempo,Forzante,Pendolo,Ampiezza,Fase
0.940,-6.756,0.482,0.683,98.048
0.960,-2.725,0.487,0.683,98.300
0.980,1.330,0.477,0.683,98.543
1.000,5.379,0.475,0.683,98.762
1.020,9.305,0.458,0.683,98.947
1.040,13.154,0.440,0.683,99.090
1.060,16.811,0.417,0.683,99.179
1.080,20.197,0.391,0.683,99.212
1.100,23.320,0.361,0.683,99.186
1.120,26.104,0.327,0.683,99.105
1.140,28.477,0.291,0.683,98.972
1.160,30.439,0.255,0.683,98.798
1.180,31.992,0.215,0.683,98.590
1.200,33.059,0.174,0.683,98.363
1.220,33.662,0.133,0.683,98.128
1.240,33.773,0.091,0.683,97.899
1.260,33.410,0.056,0.683,97.515
1.280,32.543,0.013,0.683,97.515
1.300,31.230,-0.017,0.683,97.383
1.320,29.461,-0.054,0.683,97.299
1.340,27.281,-0.081,0.683,97.272
1.360,24.674,-0.110,0.683,97.299
1.380,21.715,-0.132,0.683,97.513
1.400,18.475,-0.154,0.683,97.513
1.420,14.930,-0.166,0.683,97.687
1.440,11.191,-0.177,0.683,97.887
1.460,7.307,-0.179,0.683,98.108
1.480,3.311,-0.183,0.683,98.330
1.500,-0.750,-0.175,0.683,98.546
1.520,-4.770,-0.166,0.683,98.738
1.540,-8.766,-0.154,0.683,98.896
1.560,-12.615,-0.134,0.683,99.011
1.580,-16.260,-0.115,0.683,99.074
1.600,-19.687,-0.084,0.683,99.082
1.620,-22.816,-0.059,0.683,99.033
1.640,-25.594,-0.023,0.683,98.928
1.660,-28.008,0.012,0.683,98.774
1.680,-30.041,0.048,0.683,98.577
1.700,-31.605,0.083,0.683,98.348
1.720,-32.689,0.124,0.683,98.100
1.740,-33.287,0.170,0.683,97.597
1.760,-33.422,0.207,0.683,97.597
1.780,-33.111,0.248,0.683,97.370
1.800,-32.309,0.283,0.678,97.025
1.820,-30.996,0.323,0.678,97.025
1.840,-29.227,0.357,0.678,96.925
1.860,-27.029,0.384,0.678,96.882
1.880,-24.475,0.418,0.678,96.896
1.900,-21.521,0.435,0.678,96.967
1.920,-18.234,0.457,0.678,97.087
1.940,-14.742,0.470,0.678,97.253
1.960,-10.969,0.482,0.678,97.449
1.980,-7.066,0.489,0.678,97.893
2.000,-3.041,0.491,0.680,97.893
2.020,1.008,0.484,0.680,98.113
2.040,5.057,0.478,0.680,98.313
2.060,9.012,0.460,0.680,98.482
2.080,12.855,0.443,0.680,98.610
2.100,16.535,0.418,0.680,98.687
2.120,19.934,0.392,0.680,98.709
2.140,23.086,0.363,0.680,98.678
2.160,25.893,0.328,0.680,98.592
2.180,28.301,0.295,0.680,98.457
2.200,30.311,0.257,0.680,98.281
2.220,31.875,0.215,0.680,98.074
2.240,33.000,0.180,0.680,97.847
2.260,33.621,0.136,0.680,97.615
2.280,33.773,0.097,0.680,97.391
2.300,33.451,0.056,0.680,97.187
2.320,32.637,0.019,0.680,97.017
2.340,31.354,-0.019,0.680,96.891
2.360,29.619,-0.053,0.680,96.818
2.380,27.492,-0.085,0.680,96.802
2.400,24.914,-0.109,0.680,96.845
2.420,21.979,-0.136,0.680,96.945
2.440,18.756,-0.154,0.680,97.096
2.460,15.240,-0.168,0.680,97.291
2.480,11.525,-0.176,0.680,97.519
2.500,7.641,-0.186,0.680,97.769
2.520,3.639,-0.181,0.680,98.025
2.540,-0.404,-0.183,0.680,98.273
2.560,-4.447,-0.174,0.680,98.504
2.580,-8.443,-0.160,0.680,98.702
2.600,-12.264,-0.142,0.680,98.858
2.620,-15.943,-0.120,0.680,98.961
2.640,-19.395,-0.098,0.680,99.011
2.660,-22.547,-0.068,0.680,99.003
2.680,-25.342,-0.033,0.680,98.940
2.700,-27.785,0.001,0.680,98.826
2.720,-29.859,0.038,0.680,98.669
2.740,-31.465,0.074,0.680,98.478
2.760,-32.584,0.117,0.680,98.266
2.780,-33.223,0.157,0.680,98.046
2.800,-33.404,0.198,0.680,97.831
2.820,-33.129,0.237,0.680,97.636
2.840,-32.355,0.275,0.680,97.472
2.860,-31.102,0.311,0.680,97.350
2.880,-29.367,0.348,0.680,97.276
2.900,-27.199,0.377,0.680,97.258
2.920,-24.680,0.408,0.680,97.295
2.940,-21.744,0.430,0.680,97.388
2.960,-18.521,0.450,0.680,97.530
2.980,-15.035,0.467,0.680,97.715
3.000,-11.285,0.478,0.680,97.930
3.020,-7.377,0.482,0.680,98.166
3.040,-3.363,0.488,0.680,98.405
3.060,0.680,0.481,0.680,98.639
3.080,4.729,0.476,0.680,98.850
3.100,8.701,0.458,0.680,99.029
3.120,12.557,0.445,0.680,99.162
3.140,16.242,0.417,0.680,99.244
3.160,19.676,0.398,0.680,99.270
3.180,22.840,0.360,0.680,99.240
3.200,25.682,0.331,0.680,99.150
3.220,28.107,0.292,0.680,99.010
3.240,30.170,0.258,0.680,98.825
3.260,31.758,0.217,0.680,98.606
3.280,32.918,0.182,0.680,98.365
3.300,33.592,0.132,0.680,98.115
3.320,33.779,0.100,0.680,97.870
3.340,33.498,0.052,0.680,97.643
3.360,32.719,0.024,0.680,97.446
3.380,31.471,-0.021,0.680,97.291
3.400,29.766,-0.050,0.680,97.185
3.420,27.668,-0.084,0.680,97.135
3.440,25.125,-0.102,0.680,97.140
3.460,22.213,-0.137,0.680,97.200
3.480,19.002,-0.145,0.680,97.312
3.500,15.521,-0.179,0.680,97.657
3.520,11.795,-0.165,0.680,97.657
3.540,7.945,-0.195,0.686,97.860
3.560,3.949,-0.171,0.686,98.080
3.580,-0.088,-0.191,0.686,98.285
3.600,-4.154,-0.160,0.686,98.481
3.620,-8.145,-0.166,0.686,98.637
3.640,-12.000,-0.137,0.686,98.759
3.660,-15.674,-0.121,0.686,98.828
3.680,-19.143,-0.089,0.686,98.845
3.700,-22.354,-0.065,0.686,98.803
3.720,-25.172,-0.030,0.686,98.709
3.740,-27.656,0.004,0.686,98.564
3.760,-29.742,0.040,0.686,98.377
3.780,-31.377,0.080,0.686,98.156
3.800,-32.578,0.119,0.686,97.915
3.820,-33.240,0.157,0.686,97.666
3.840,-33.434,0.198,0.686,97.423
3.860,-33.187,0.239,0.686,97.199
3.880,-32.461,0.274,0.686,97.007
3.900,-31.260,0.314,0.686,96.858
3.920,-29.555,0.349,0.686,96.758
3.940,-27.428,0.373,0.686,96.716
3.960,-24.920,0.414,0.686,96.730
3.980,-22.031,0.430,0.686,96.807
4.000,-18.814,0.461,0.686,96.932
4.020,-15.322,0.470,0.686,97.108
4.040,-11.613,0.484,0.686,97.314
4.060,-7.723,0.491,0.686,97.546
4.080,-3.697,0.493,0.687,97.787
4.100,0.357,0.490,0.687,98.025
4.120,4.389,0.480,0.687,98.246
4.140,8.367,0.464,0.687,98.436
4.160,12.240,0.447,0.687,98.586
4.180,15.961,0.425,0.687,98.686
4.200,19.418,0.398,0.687,98.734
4.220,22.600,0.371,0.687,98.724
4.240,25.465,0.335,0.687,98.661
4.260,27.937,0.308,0.687,98.546
4.280,30.012,0.262,0.687,98.390
4.300,31.658,0.233,0.687,98.199
4.320,32.836,0.182,0.687,97.987
4.340,33.557,0.149,0.687,97.765
4.360,33.779,0.100,0.687,97.548
4.380,33.533,0.067,0.687,97.351
4.400,32.801,0.023,0.687,97.183
4.420,31.594,-0.005,0.687,97.059
4.440,29.912,-0.051,0.687,96.982
4.460,27.844,-0.071,0.687,96.965
4.480,25.354,-0.108,0.687,97.000
4.500,22.477,-0.124,0.687,97.096
4.520,19.289,-0.150,0.687,97.239
4.540,15.814,-0.164,0.687,97.429
4.560,12.111,-0.175,0.687,97.653
4.580,8.256,-0.179,0.687,98.151
4.600,4.283,-0.184,0.687,98.151
4.620,0.264,-0.182,0.687,98.401
4.640,-3.809,-0.175,0.687,98.629
4.660,-7.805,-0.160,0.687,98.827
4.680,-11.678,-0.145,0.687,98.981
4.700,-15.375,-0.124,0.687,99.085
4.720,-18.838,-0.100,0.687,99.134
4.740,-22.084,-0.067,0.687,99.060
4.760,-24.920,-0.039,0.687,99.060
4.780,-27.457,-0.004,0.687,98.942
4.800,-29.566,0.033,0.687,98.778
4.820,-31.242,0.070,0.687,98.579
4.840,-32.432,0.114,0.687,98.356
4.860,-33.182,0.150,0.687,98.123
4.880,-33.428,0.190,0.687,97.891
4.900,-33.211,0.232,0.687,97.676
4.920,-32.508,0.268,0.687,97.490
4.940,-31.330,0.305,0.687,97.344
4.960,-29.666,0.345,0.687,97.245
4.980,-27.598,0.369,0.687,97.200
5.000,-25.113,0.408,0.687,97.210
5.020,-22.230,0.422,0.687,97.278
5.040,-19.037,0.455,0.687,97.392
5.060,-15.580,0.462,0.687,97.553
5.080,-11.900,0.481,0.687,97.745
5.100,-8.021,0.477,0.687,97.960
5.120,-4.020,0.489,0.687,98.180
5.140,0.041,0.476,0.687,98.401
5.160,4.090,0.477,0.687,98.597
5.180,8.074,0.456,0.687,98.766
5.200,11.941,0.449,0.687,98.890
5.220,15.662,0.421,0.687,98.970
5.240,19.154,0.398,0.687,98.993
5.260,22.342,0.361,0.687,98.958
5.280,25.260,0.337,0.687,98.866
5.300,27.756,0.295,0.687,98.723
5.320,29.854,0.266,0.687,98.312
5.340,31.535,0.226,0.687,98.312
5.360,32.766,0.185,0.687,98.066
5.380,33.510,0.142,0.687,97.809
5.400,33.785,0.106,0.687,97.555
5.420,33.574,0.062,0.687,97.317
5.440,32.889,0.024,0.687,97.109
5.460,31.711,-0.011,0.687,96.943
5.480,30.064,-0.046,0.687,96.824
5.500,28.049,-0.079,0.687,96.761
5.520,25.559,-0.104,0.687,96.756
5.540,22.723,-0.131,0.687,96.806
5.560,19.559,-0.149,0.687,96.911
5.580,16.113,-0.166,0.687,97.060
5.600,12.428,-0.175,0.687,97.245
5.620,8.572,-0.187,0.687,97.456
5.640,4.594,-0.183,0.687,97.678
5.660,0.574,-0.183,0.687,97.897
5.680,-3.475,-0.173,0.687,98.099
5.700,-7.471,-0.166,0.687,98.274
5.720,-11.402,-0.145,0.687,98.411
5.740,-15.100,-0.126,0.687,98.536
5.760,-18.586,-0.104,0.687,98.536
5.780,-21.832,-0.070,0.687,98.517
5.800,-24.721,-0.040,0.687,98.442
5.820,-27.270,-0.001,0.687,98.317
5.840,-29.432,0.030,0.687,98.148
5.860,-31.137,0.067,0.687,97.946
5.880,-32.391,0.105,0.687,97.720
5.900,-33.152,0.150,0.687,97.485
5.920,-33.445,0.190,0.687,97.253
5.940,-33.281,0.226,0.687,97.039
5.960,-32.625,0.268,0.687,96.855
5.980,-31.482,0.308,0.687,96.712
6.000,-29.854,0.343,0.687,96.620
6.020,-27.809,0.376,0.687,96.581
6.040,-25.336,0.404,0.687,96.605
6.060,-22.553,0.427,0.687,96.682
6.080,-19.359,0.452,0.687,96.820
6.100,-15.914,0.464,0.687,96.995
6.120,-12.246,0.481,0.687,97.216
6.140,-8.361,0.486,0.687,97.453
6.160,-4.383,0.491,0.687,97.711
6.180,-0.328,0.483,0.687,97.957
6.200,3.744,0.483,0.687,98.195
6.220,7.740,0.468,0.687,98.401
6.240,11.625,0.453,0.687,98.569
6.260,15.357,0.429,0.687,98.687
6.280,18.867,0.406,0.687,98.752
6.300,22.102,0.374,0.687,98.760
6.320,25.031,0.347,0.687,98.711
6.340,27.557,0.308,0.687,98.611
6.360,29.695,0.273,0.687,98.464
6.380,31.418,0.232,0.687,98.281
6.400,32.684,0.192,0.687,98.074
6.420,33.475,0.154,0.687,97.854
6.440,33.773,0.109,0.687,97.637
6.460,33.615,0.071,0.687,97.434
6.480,32.953,0.034,0.687,97.260
6.500,31.822,-0.007,0.687,97.125
6.520,30.229,-0.038,0.687,97.037
6.540,28.201,-0.074,0.687,97.005
6.560,25.764,-0.093,0.687,97.028
6.580,22.963,-0.125,0.687,97.107
6.600,19.816,-0.141,0.687,97.239
6.620,16.400,-0.162,0.687,97.414
6.640,12.721,-0.172,0.687,97.626
6.660,8.883,-0.180,0.687,97.860
6.680,4.928,-0.183,0.687,98.105
6.700,0.896,-0.181,0.687,98.345
6.720,-3.170,-0.170,0.687,98.567
6.740,-7.154,-0.162,0.687,98.757
6.760,-11.074,-0.140,0.687,98.907
6.780,-14.795,-0.123,0.687,99.006
6.800,-18.328,-0.101,0.687,99.052
6.820,-21.586,-0.070,0.687,99.040
6.840,-24.492,-0.042,0.687,98.972
6.860,-27.070,-0.000,0.687,98.849
6.880,-29.244,0.029,0.687,98.680
6.900,-31.008,0.070,0.687,98.474
6.920,-32.303,0.108,0.687,98.242
6.940,-33.105,0.149,0.687,97.997
6.960,-33.410,0.191,0.687,97.752
6.980,-33.264,0.230,0.687,97.523
7.000,-32.678,0.265,0.687,97.320
7.020,-31.559,0.304,0.687,97.156
7.040,-29.953,0.339,0.687,97.037
7.060,-27.943,0.369,0.687,96.974
7.080,-25.535,0.397,0.687,96.964
7.100,-22.746,0.425,0.687,97.011
7.120,-19.576,0.445,0.687,97.111
7.140,-16.172,0.463,0.687,97.256
7.160,-12.521,0.476,0.687,97.436
7.180,-8.637,0.481,0.687,97.642
7.200,-4.670,0.489,0.687,97.859
7.220,-0.627,0.483,0.687,98.077
7.240,3.434,0.472,0.687,98.277
7.260,7.441,0.470,0.687,98.449
7.280,11.332,0.435,0.687,98.586
7.300,15.070,0.435,0.687,98.668
7.320,18.609,0.394,0.687,98.704
7.340,21.850,0.376,0.687,98.680
7.360,24.803,0.335,0.687,98.604
7.380,27.375,0.307,0.687,98.472
7.400,29.543,0.268,0.687,98.298
7.420,31.295,0.232,0.687,98.086
7.440,32.602,0.187,0.687,97.851
7.460,33.428,0.152,0.687,97.603
7.480,33.768,0.108,0.687,97.357
7.500,33.645,0.069,0.687,97.126
7.520,33.023,0.028,0.687,96.924
7.540,31.928,-0.004,0.687,96.763
7.560,30.375,-0.041,0.687,96.648
7.580,28.400,-0.074,0.687,96.591
7.600,25.992,-0.099,0.687,96.590
7.620,23.203,-0.132,0.687,96.650
7.640,20.086,-0.140,0.687,96.764
7.660,16.693,-0.176,0.687,96.924
7.680,13.049,-0.170,0.687,97.126
7.700,9.211,-0.191,0.687,97.352
7.720,5.273,-0.180,0.687,97.593
7.740,1.236,-0.189,0.687,97.833
7.760,-2.812,-0.177,0.687,98.060
7.780,-6.844,-0.173,0.687,98.263
7.800,-10.752,-0.154,0.687,98.429
7.820,-14.490,-0.129,0.687,98.548
7.840,-18.029,-0.112,0.687,98.611
7.860,-21.305,-0.080,0.687,98.623
7.880,-24.258,-0.050,0.687,98.577
7.900,-26.854,-0.014,0.687,98.482
7.920,-29.074,0.024,0.687,98.340
7.940,-30.885,0.058,0.687,98.161
7.960,-32.203,0.104,0.687,97.957
7.980,-33.076,0.135,0.687,97.741
8.000,-33.393,0.190,0.687,97.526
8.020,-33.311,0.215,0.687,97.326
8.040,-32.754,0.267,0.687,97.153
8.060,-31.682,0.293,0.687,97.021
8.080,-30.146,0.340,0.687,96.934
8.100,-28.160,0.365,0.687,96.905
8.120,-25.770,0.399,0.687,96.932
8.140,-22.998,0.419,0.687,97.017
8.160,-19.857,0.446,0.687,97.153
8.180,-16.477,0.461,0.687,97.338
8.200,-12.838,0.477,0.687,97.561
8.220,-8.982,0.481,0.687,97.809
8.240,-5.010,0.489,0.687,98.068
8.260,-0.961,0.467,0.687,98.327
8.280,3.082,0.495,0.690,98.563
8.300,7.096,0.498,0.693,98.785
8.320,11.004,0.435,0.693,98.974
8.340,14.789,0.470,0.693,99.097
8.360,18.316,0.453,0.693,99.182
8.380,21.592,0.396,0.693,99.211
8.400,24.586,0.344,0.693,99.172
8.420,27.182,0.336,0.693,99.074
8.440,29.391,0.261,0.693,98.748
8.460,31.154,0.254,0.693,98.748
8.480,32.514,0.175,0.693,98.538
8.500,33.387,0.179,0.693,98.313
8.520,33.750,0.082,0.693,98.085
8.540,33.668,0.095,0.690,97.875
8.560,33.088,0.007,0.690,97.684
8.580,32.027,0.037,0.690,97.539
8.600,30.521,-0.075,0.690,97.425
8.620,28.564,-0.029,0.690,97.385
8.640,26.197,-0.143,0.690,97.374
8.660,23.437,-0.071,0.690,97.450
8.680,20.350,-0.193,0.691,97.538
8.700,16.957,-0.107,0.691,97.716
8.720,13.324,-0.236,0.734,97.882
8.740,9.504,-0.126,0.734,98.127
8.760,5.572,-0.236,0.734,98.326
8.780,1.541,-0.141,0.734,98.576
8.800,-2.496,-0.216,0.734,98.765
8.820,-6.533,-0.127,0.734,98.964
8.840,-10.471,-0.176,0.734,99.088
8.860,-14.215,-0.105,0.734,99.192
8.880,-17.777,-0.125,0.734,99.221
8.900,-21.070,-0.060,0.734,99.209
8.920,-24.076,-0.061,0.734,99.128
8.940,-26.684,-0.001,0.734,99.000
8.960,-28.928,0.013,0.734,98.820
8.980,-30.779,0.067,0.734,98.605
9.000,-32.098,0.091,0.734,98.360
9.020,-33.006,0.147,0.734,98.101
9.040,-33.398,0.170,0.734,97.840
9.060,-33.352,0.225,0.734,97.591
9.080,-32.807,0.251,0.734,97.369
9.100,-31.770,0.302,0.734,97.181
9.120,-30.281,0.324,0.734,97.042
9.140,-28.330,0.375,0.734,96.950
9.160,-25.963,0.385,0.734,96.921
9.180,-23.238,0.431,0.734,96.939
9.200,-20.115,0.433,0.734,97.020
9.220,-16.746,0.480,0.734,97.139
9.240,-13.125,0.460,0.734,97.309
9.260,-9.299,0.500,0.736,97.491
9.280,-5.332,0.475,0.736,97.702
9.300,-1.260,0.501,0.737,97.899
9.320,2.766,0.467,0.737,98.097
9.340,6.803,0.484,0.737,98.255
9.360,10.693,0.440,0.737,98.391
9.380,14.496,0.443,0.737,98.471
9.400,18.047,0.397,0.737,98.507
9.420,21.340,0.390,0.737,98.482
9.440,24.375,0.340,0.737,98.406
9.460,26.988,0.321,0.737,98.275
9.480,29.227,0.271,0.737,98.100
9.500,31.049,0.247,0.737,97.886
9.520,32.426,0.194,0.737,97.647
9.540,33.328,0.165,0.737,97.394
9.560,33.744,0.114,0.737,97.140
9.580,33.691,0.081,0.737,96.900
9.600,33.158,0.033,0.737,96.686
9.620,32.133,0.008,0.737,96.512
9.640,30.650,-0.038,0.737,96.382
9.660,28.734,-0.070,0.737,96.308
9.680,26.420,-0.087,0.737,96.293
9.700,23.666,-0.131,0.737,96.331
9.720,20.607,-0.133,0.737,96.432
9.740,17.262,-0.170,0.737,96.574
9.760,13.646,-0.170,0.737,96.763
9.780,9.832,-0.185,0.737,96.978
9.800,5.906,-0.183,0.737,97.211
9.820,1.881,-0.191,0.737,97.443
9.840,-2.168,-0.184,0.737,97.671
9.860,-6.187,-0.179,0.737,97.867
9.880,-10.131,-0.152,0.737,98.039
9.900,-13.928,-0.147,0.737,98.156
9.920,-17.479,-0.105,0.737,98.230
9.940,-20.818,-0.096,0.737,98.240
9.960,-23.818,-0.042,0.737,98.203
9.980,-26.449,-0.034,0.737,98.106
10.000,-28.764,0.028,0.737,97.969
10.020,-30.609,0.045,0.737,97.789
10.040,-31.992,0.096,0.737,97.584
10.060,-32.941,0.129,0.737,97.364
10.080,-33.346,0.167,0.737,97.142
10.100,-33.357,0.216,0.737,96.933
10.120,-32.848,0.244,0.737,96.749
10.140,-31.852,0.302,0.737,96.600
10.160,-30.381,0.315,0.737,96.501
10.180,-28.471,0.372,0.737,96.449
10.200,-26.145,0.371,0.737,96.464
10.220,-23.467,0.445,0.737,96.520
10.240,-20.367,0.416,0.737,96.656
10.260,-17.010,0.484,0.737,96.811
10.280,-13.418,0.452,0.737,97.034
10.300,-9.615,0.500,0.737,97.256
10.320,-5.637,0.464,0.737,97.517
10.340,-1.605,0.508,0.744,97.758
10.360,2.461,0.458,0.744,98.010
10.380,6.480,0.483,0.744,98.215
10.400,10.395,0.438,0.744,98.397
10.420,14.191,0.448,0.744,98.522
10.440,17.777,0.397,0.744,98.604
10.460,21.088,0.390,0.744,98.620
10.480,24.129,0.344,0.744,98.584
10.500,26.789,0.323,0.744,98.489
10.520,29.057,0.282,0.744,98.348
10.540,30.914,0.239,0.744,98.165
10.560,32.332,0.211,0.744,97.952
10.580,33.270,0.152,0.744,97.723
10.600,33.732,0.137,0.744,97.490
10.620,33.709,0.063,0.744,97.266
10.640,33.217,0.066,0.744,97.067
10.660,32.232,-0.012,0.744,96.899
10.680,30.779,-0.010,0.744,96.782
10.700,28.904,-0.083,0.744,96.707
10.720,26.619,-0.067,0.744,96.699
10.740,23.883,-0.142,0.744,96.732
10.760,20.848,-0.116,0.744,96.836
10.780,17.543,-0.176,0.744,96.968
10.800,13.922,-0.159,0.744,97.155
10.820,10.137,-0.187,0.744,97.358
10.840,6.199,-0.180,0.744,97.574
10.860,2.191,-0.180,0.744,97.803
10.880,-1.846,-0.183,0.744,98.025
10.900,-5.895,-0.160,0.744,98.205
10.920,-9.832,-0.162,0.744,98.367
10.940,-13.652,-0.122,0.744,98.491
10.960,-17.227,-0.120,0.744,98.542
10.980,-20.561,-0.075,0.744,98.538
11.000,-23.619,-0.058,0.744,98.480
11.020,-26.297,-0.014,0.744,98.361
11.040,-28.617,0.009,0.744,98.199
11.060,-30.521,0.057,0.744,97.993
11.080,-31.957,0.088,0.744,97.762
11.100,-32.918,0.136,0.744,97.512
11.120,-33.352,0.172,0.744,97.260
11.140,-33.410,0.219,0.744,97.023
11.160,-32.941,0.251,0.744,96.802
11.180,-32.004,0.294,0.744,96.629
11.200,-30.568,0.327,0.744,96.486
11.220,-28.670,0.364,0.744,96.418
11.240,-26.396,0.391,0.744,96.378
11.260,-23.701,0.424,0.744,96.430
11.280,-20.648,0.440,0.744,96.500
11.300,-17.320,0.465,0.744,96.666
11.320,-13.740,0.472,0.744,96.824
11.340,-9.926,0.494,0.744,97.057
11.360,-5.977,0.486,0.744,97.270
11.380,-1.951,0.498,0.744,97.520
11.400,2.121,0.479,0.744,97.730
11.420,6.146,0.485,0.744,97.940
11.440,10.084,0.450,0.744,98.101
11.460,13.893,0.447,0.744,98.228
11.480,17.496,0.405,0.744,98.297
11.500,20.824,0.397,0.744,98.315
11.520,23.895,0.347,0.744,98.275
11.540,26.590,0.335,0.744,98.184
11.560,28.887,0.278,0.744,98.045
11.580,30.779,0.256,0.744,97.867
11.600,32.238,0.204,0.744,97.659
11.620,33.205,0.167,0.744,97.436
11.640,33.715,0.128,0.744,97.210
11.660,33.727,0.083,0.744,96.994
11.680,33.275,0.056,0.744,96.805
11.700,32.338,-0.001,0.744,96.647
11.720,30.920,-0.017,0.744,96.543
11.740,29.074,-0.075,0.744,96.482
11.760,26.812,-0.072,0.744,96.492
11.780,24.129,-0.130,0.744,96.541
11.800,21.117,-0.125,0.744,96.670
11.820,17.824,-0.168,0.744,96.822
11.840,14.227,-0.161,0.744,97.040
11.860,10.471,-0.187,0.744,97.265
11.880,6.551,-0.177,0.744,97.529
11.900,2.537,-0.186,0.744,97.775
11.920,-1.529,-0.181,0.744,98.027
11.940,-5.555,-0.165,0.744,98.243
11.960,-9.516,-0.162,0.744,98.431
11.980,-13.312,-0.129,0.744,98.569
12.000,-16.904,-0.123,0.744,98.658
12.020,-20.285,-0.079,0.744,98.689
12.040,-23.373,-0.064,0.744,98.662
12.060,-26.057,-0.017,0.744,98.581
12.080,-28.412,0.006,0.744,98.450
12.100,-30.328,0.052,0.744,98.278
12.120,-31.811,0.082,0.744,98.075
12.140,-32.824,0.136,0.744,97.854
12.160,-33.311,0.161,0.744,97.627
12.180,-33.381,0.215,0.744,97.410
12.200,-32.947,0.240,0.744,97.214
12.220,-32.068,0.289,0.744,97.051
12.240,-30.656,0.316,0.744,96.934
12.260,-28.822,0.357,0.744,96.863
12.280,-26.549,0.377,0.744,96.854
12.300,-23.900,0.416,0.744,96.889
12.320,-20.889,0.432,0.744,96.991
12.340,-17.555,0.458,0.744,97.132
12.360,-14.004,0.463,0.744,97.318
12.380,-10.219,0.485,0.744,97.525
12.400,-6.275,0.480,0.744,97.758
12.420,-2.250,0.490,0.744,97.989
12.440,1.805,0.476,0.744,98.216
12.460,5.836,0.473,0.744,98.408
12.480,9.773,0.453,0.744,98.575
12.500,13.600,0.439,0.744,98.686
12.520,17.215,0.411,0.744,98.753
12.540,20.572,0.386,0.744,98.754
12.560,23.666,0.352,0.744,98.707
12.580,26.385,0.322,0.744,98.596
12.600,28.723,0.287,0.744,98.441
12.620,30.639,0.248,0.744,98.243
12.640,32.133,0.209,0.744,98.014
12.660,33.146,0.166,0.744,97.767
12.680,33.691,0.130,0.744,97.515
12.700,33.750,0.086,0.744,97.270
12.720,33.328,0.051,0.744,97.050
12.740,32.414,0.004,0.744,96.859
12.760,31.049,-0.019,0.744,96.720
12.780,29.232,-0.065,0.744,96.621
12.800,27.029,-0.088,0.744,96.596
12.820,24.369,-0.117,0.744,96.609
12.840,21.369,-0.137,0.744,96.697
12.860,18.105,-0.159,0.744,96.815
12.880,14.525,-0.171,0.744,96.993
12.900,10.770,-0.179,0.744,97.182
12.920,6.855,-0.186,0.744,97.411
12.940,2.854,-0.186,0.744,97.624
12.960,-1.189,-0.182,0.744,97.845
12.980,-5.232,-0.170,0.744,98.032
13.000,-9.205,-0.162,0.744,98.197
13.020,-13.043,-0.133,0.744,98.311
13.040,-16.646,-0.124,0.744,98.379
13.060,-20.039,-0.082,0.744,98.391
13.080,-23.145,-0.062,0.744,98.347
13.100,-25.898,-0.021,0.744,98.250
13.120,-28.283,0.011,0.744,98.103
13.140,-30.223,0.049,0.744,97.918
13.160,-31.752,0.087,0.744,97.701
13.180,-32.807,0.127,0.744,97.468
13.200,-33.352,0.164,0.744,97.230
13.220,-33.428,0.210,0.744,97.000
13.240,-33.053,0.248,0.744,96.797
13.260,-32.191,0.288,0.744,96.624
13.280,-30.820,0.324,0.744,96.503
13.300,-29.010,0.359,0.744,96.424
13.320,-26.789,0.385,0.744,96.418
13.340,-24.158,0.421,0.744,96.452
