1.254	23.03	55.22
1.255	23.05	55.22
1.255	23.04	55.22
1.255	23.03	55.22
1.255	23.04	55.23
1.255	23.04	55.23
1.255	23.05	55.23
1.255	23.06	55.23
1.255	23.02	55.23
1.256	22.97	55.23
1.256	23.01	55.23
1.256	23.02	55.23
1.256	23.00	55.23
1.256	23.04	55.23
1.256	23.00	55.23
1.257	23.01	55.23
1.257	23.03	55.23
1.257	22.99	55.23
1.257	23.02	55.23
1.258	23.00	55.23
1.258	23.00	55.23
1.258	23.03	55.23
1.258	22.99	55.23
1.258	23.03	55.23
1.259	23.03	55.23
1.259	22.99	55.23
1.259	23.01	55.23
1.259	23.00	55.23
1.259	22.99	55.23
1.260	23.01	55.23
1.260	22.98	55.23
1.260	23.00	55.23
1.260	23.01	55.23
1.260	22.97	55.23
1.261	23.00	55.23
1.261	22.97	55.23
1.261	22.97	55.23
1.261	23.00	55.23
1.262	22.96	55.23
1.262	22.99	55.23
1.262	22.98	55.23
1.263	22.93	55.23
1.263	22.98	55.23
1.263	22.95	55.23
1.263	22.94	55.23
1.263	22.98	55.23
1.264	22.90	55.23
1.264	22.95	55.23
1.264	22.95	55.24
1.264	22.91	55.24
1.264	22.96	55.24
1.264	22.90	55.24
1.265	22.92	55.24
1.265	22.95	55.24
1.265	22.87	55.24
1.265	22.92	55.24
1.265	22.92	55.24
1.265	22.88	55.24
1.265	22.94	55.24
1.265	22.88	55.24
1.265	22.90	55.24
1.266	22.94	55.24
1.266	22.86	55.24
1.266	22.90	55.24
1.266	22.88	55.24
1.266	22.87	55.24
1.266	22.91	55.24
1.267	22.87	55.24
1.267	22.89	55.24
1.267	22.89	55.24
1.267	22.84	55.24
1.267	22.87	55.24
1.268	22.85	55.24
1.268	22.84	55.24
1.268	22.87	55.24
1.269	22.81	55.24
1.269	22.83	55.24
1.269	22.85	55.24
1.269	22.80	55.25
1.270	22.82	55.24
1.270	22.78	55.25
1.271	22.77	55.25
1.271	22.81	55.25
1.271	22.74	55.25
1.272	22.76	55.25
1.272	22.75	55.25
1.273	22.71	55.25
1.273	22.75	55.25
1.274	22.70	55.25
1.274	22.70	55.25
1.275	22.72	55.25
1.275	22.65	55.25
1.275	22.69	55.25
1.275	22.68	55.25
1.275	22.65	55.25
1.276	22.68	55.25
1.276	22.64	55.25
1.276	22.65	55.25
1.276	22.67	55.25
1.276	22.64	55.25
1.277	22.65	55.25
1.277	22.64	55.25
1.277	22.64	55.25
1.278	22.65	55.25
1.278	22.63	55.25
1.278	22.63	55.25
1.278	22.64	55.25
1.278	22.64	55.25
1.279	22.64	55.25
1.279	22.64	55.25
1.279	22.64	55.25
1.279	22.64	55.25
1.280	22.64	55.25
1.280	22.64	55.25
1.281	22.61	55.25
1.281	22.61	55.25
1.281	22.62	55.25
1.281	22.62	55.25
1.281	22.62	55.25
1.281	22.62	55.25
1.282	22.61	55.25
1.282	22.61	55.25
1.282	22.62	55.25
1.282	22.61	55.25
1.282	22.61	55.25
1.282	22.61	55.25
1.283	22.61	55.25
1.283	22.62	55.25
1.283	22.60	55.25
1.283	22.61	55.25
1.284	22.61	55.25
1.284	22.60	55.25
1.284	22.61	55.25
1.284	22.59	55.25
1.285	22.60	55.25
1.285	22.61	55.25
1.285	22.59	55.25
1.286	22.59	55.25
1.286	22.59	55.25
1.286	22.58	55.25
1.286	22.60	55.25
1.286	22.58	55.24
1.287	22.58	55.25
1.287	22.59	55.24
1.287	22.57	55.24
1.287	22.59	55.24
1.288	22.58	55.24
1.288	22.58	55.24
1.288	22.58	55.24
1.288	22.57	55.24
1.289	22.57	55.24
1.289	22.58	55.24
1.289	22.57	55.24
1.290	22.57	55.24
1.290	22.57	55.24
1.290	22.57	55.24
1.290	22.58	55.24
1.290	22.56	55.24
1.291	22.57	55.24
1.291	22.57	55.24
1.291	22.56	55.24
1.291	22.57	55.24
1.292	22.56	55.24
1.292	22.56	55.24
