****************************************************************************************************
SERIE 55
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.44001
Indice Pearson = 0.99989 +/- 0.00049
Gradi di Liberta' = 931
	t = 2049.1252795250366
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.03018 +/- 0.00759
b = 25.78148 +/- 0.01310

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.81235   19.98000  0.00289      19.91334      533.19621    
0.81235   19.98000  0.00289      19.91334      533.19621    
0.81169   19.96000  0.00289      19.89634      486.27651    
0.81169   19.96000  0.00289      19.89634      486.27651    
0.81103   19.96000  0.00289      19.87937      780.13885    
0.81103   19.94000  0.00289      19.87937      441.11604    
0.81037   19.93000  0.00289      19.86243      547.95411    
0.81037   19.93000  0.00289      19.86243      547.95411    
0.80972   19.91000  0.00289      19.84551      499.09658    
0.80972   19.91000  0.00289      19.84551      499.09658    
0.80972   19.91000  0.00289      19.84551      499.09658    
0.80906   19.89000  0.00289      19.82862      452.11674    
0.80906   19.89000  0.00289      19.82862      452.11674    
0.80841   19.88000  0.00289      19.81176      558.86124    
0.80775   19.86000  0.00289      19.79492      508.22820    
0.80775   19.87000  0.00289      19.79492      676.41704    
0.80710   19.85000  0.00289      19.77811      620.12334    
0.80710   19.85000  0.00289      19.77811      620.12334    
0.80710   19.85000  0.00289      19.77811      620.12334    
0.80645   19.83000  0.00289      19.76133      565.82812    
0.80580   19.83000  0.00289      19.74458      875.61798    
0.80580   19.83000  0.00289      19.74458      875.61798    
0.80515   19.81000  0.00289      19.72785      809.80055    
0.80515   19.81000  0.00289      19.72785      809.80055    
0.80451   19.80000  0.00289      19.71115      947.28068    
0.80451   19.79000  0.00289      19.71115      746.04496    
0.80451   19.79000  0.00289      19.71115      746.04496    
0.80386   19.77000  0.00289      19.69448      684.41632    
0.80386   19.77000  0.00289      19.69448      684.41632    
0.80321   19.77000  0.00289      19.67783      1019.38472   
0.80321   19.76000  0.00289      19.67783      810.18240    
0.80257   19.75000  0.00289      19.66121      945.98066    
0.80257   19.75000  0.00289      19.66121      945.98066    
0.80257   19.75000  0.00289      19.66121      945.98066    
0.80192   19.75000  0.00289      19.64462      1332.59765   
0.80192   19.74000  0.00289      19.64462      1091.68524   
0.80192   19.73000  0.00289      19.64462      874.77283    
0.80128   19.72000  0.00289      19.62805      1014.49952   
0.80128   19.69000  0.00289      19.62805      460.48457    
0.80064   19.69000  0.00289      19.61151      739.21273    
0.80000   19.69000  0.00289      19.59500      1082.99321   
0.79936   19.67000  0.00289      19.57851      1004.37709   
0.79936   19.68000  0.00289      19.57851      1235.94507   
0.79872   19.65000  0.00289      19.56205      928.16693    
