****************************************************************************************************
SERIE 55
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35838
Indice Pearson = 0.99997 +/- 0.00030
Gradi di Liberta' = 733
	t = 3365.098411071448
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -0.97887 +/- 0.00436
b = 25.72030 +/- 0.00781

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.38850   9.01000   0.00289      9.01348       1.44947      
0.38941   9.03000   0.00289      9.03682       5.58489      
0.39017   9.07000   0.00289      9.05636       22.32242     
0.39078   9.07000   0.00289      9.07205       0.50295      
0.39170   9.10000   0.00289      9.09567       2.25123      
0.39262   9.12000   0.00289      9.11940       0.04300      
0.39370   9.15000   0.00289      9.14723       0.91988      
0.39432   9.17000   0.00289      9.16320       5.54379      
0.39494   9.18000   0.00289      9.17923       0.07202      
0.39557   9.20000   0.00289      9.19530       2.65278      
0.39635   9.23000   0.00289      9.21546       25.36560     
0.39714   9.24000   0.00289      9.23570       2.21467      
0.39793   9.26000   0.00289      9.25603       1.89372      
0.39841   9.28000   0.00289      9.26826       16.53813     
0.39888   9.29000   0.00289      9.28052       10.77843     
0.39952   9.32000   0.00289      9.29692       63.93343     
0.40032   9.34000   0.00289      9.31749       60.82543     
0.40048   9.35000   0.00289      9.32161       96.72227     
0.40032   9.34000   0.00289      9.31749       60.82543     
0.40016   9.34000   0.00289      9.31337       85.12538     
0.40000   9.34000   0.00289      9.30925       113.47525    
0.40000   9.35000   0.00289      9.30925       199.27777    
0.39984   9.34000   0.00289      9.30514       145.86528    
0.39984   9.35000   0.00289      9.30514       241.54045    
0.40128   9.38000   0.00289      9.34228       170.76636    
0.40274   9.43000   0.00289      9.37969       303.76593    
0.40404   9.44000   0.00289      9.41317       86.38597     
0.40535   9.48000   0.00289      9.44687       131.72176    
0.40617   9.49000   0.00289      9.46804       57.85823     
0.40700   9.51000   0.00289      9.48930       51.41119     
0.40750   9.53000   0.00289      9.50210       93.41716     
0.40833   9.54000   0.00289      9.52350       32.68077     
0.40917   9.56000   0.00289      9.54498       27.06013     
0.41000   9.57000   0.00289      9.56656       1.42216      
0.41085   9.57000   0.00289      9.58822       39.83700     
0.41152   9.59000   0.00289      9.60561       29.25778     
0.41237   9.62000   0.00289      9.62744       6.63931      
0.41288   9.64000   0.00289      9.64058       0.03977      
0.41356   9.67000   0.00289      9.65814       16.87050     
0.41425   9.67000   0.00289      9.67577       3.99318      
0.41494   9.69000   0.00289      9.69345       1.43048      
0.41545   9.73000   0.00289      9.70675       64.84383     
0.41580   9.73000   0.00289      9.71564       24.74371     
0.41580   9.73000   0.00289      9.71564       24.74371     
0.41580   9.74000   0.00289      9.71564       71.20671     
0.41597   9.74000   0.00289      9.72009       47.57351     
0.41649   9.77000   0.00289      9.73346       160.24532    
0.41771   9.79000   0.00289      9.76478       76.32714     
0.41894   9.82000   0.00289      9.79629       67.48194     
0.42088   9.86000   0.00289      9.84617       22.94868     
0.42212   9.89000   0.00289      9.87816       16.83001     
0.42337   9.91000   0.00289      9.91033       0.01331      
0.42481   9.96000   0.00289      9.94734       19.23397     
0.42571   9.96000   0.00289      9.97060       13.47522     
0.42608   9.97000   0.00289      9.97993       11.82656     
0.42644   9.99000   0.00289      9.98927       0.06325      
0.42717   10.01000  0.00289      10.00801      0.47285      
0.42753   10.02000  0.00289      10.01741      0.80530      
0.42753   10.02000  0.00289      10.01741      0.80530      
0.42772   10.02000  0.00289      10.02211      0.53565      
0.42753   10.03000  0.00289      10.01741      19.02258     
0.42735   10.02000  0.00289      10.01271      6.37694      
0.42772   10.03000  0.00289      10.02211      7.46504      
0.42790   10.04000  0.00289      10.02682      20.84529     
