****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.37376
Indice Pearson = 0.99935 +/- 0.00146
Gradi di Liberta' = 613
	t = 684.290598324169
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.92025 +/- 0.02451
b = 28.55594 +/- 0.04565

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.43821   10.55000  0.00289      10.59331      225.09402    
0.43879   10.65000  0.00289      10.60978      194.09126    
0.43937   10.70000  0.00289      10.62630      651.82740    
0.43995   10.62000  0.00289      10.64286      62.69894     
0.44053   10.67000  0.00289      10.65946      13.32773     
0.44092   10.72000  0.00289      10.67055      293.38279    
0.44150   10.70000  0.00289      10.68723      19.56547     
0.44209   10.72000  0.00289      10.70395      30.90511     
0.44267   10.76000  0.00289      10.72072      185.17780    
0.44326   10.74000  0.00289      10.73753      0.73397      
0.44366   10.71000  0.00289      10.74876      180.26430    
0.44425   10.75000  0.00289      10.76564      29.36352     
0.44524   10.82000  0.00289      10.79388      81.84646     
0.44603   10.84000  0.00289      10.81657      65.89044     
0.44683   10.87000  0.00289      10.83933      112.86288    
0.44763   10.76000  0.00289      10.86218      1252.84607   
0.44863   10.88000  0.00289      10.89085      14.12984     
0.44924   10.98000  0.00289      10.90812      620.06266    
0.45005   10.96000  0.00289      10.93121      99.46226     
0.45086   10.99000  0.00289      10.95439      152.19541    
0.45147   10.90000  0.00289      10.97182      619.04759    
0.45208   10.95000  0.00289      10.98931      185.42396    
0.45269   11.03000  0.00289      11.00684      64.35934     
0.45331   10.92000  0.00289      11.02442      1308.45325   
0.45393   11.00000  0.00289      11.04205      212.17358    
0.45434   10.99000  0.00289      11.05383      488.87383    
0.45496   11.04000  0.00289      11.07154      119.33862    
0.45558   11.02000  0.00289      11.08929      576.16470    
0.45620   11.06000  0.00289      11.10710      266.17490    
0.45704   11.06000  0.00289      11.13091      603.43765    
0.45746   11.15000  0.00289      11.14285      6.12847      
0.45788   11.10000  0.00289      11.15482      360.57765    
0.45830   11.15000  0.00289      11.16680      33.87146     
0.45872   11.14000  0.00289      11.17881      180.71917    
0.45914   11.19000  0.00289      11.19084      0.08380      
0.45977   11.30000  0.00289      11.20892      995.47017    
0.46019   11.14000  0.00289      11.22100      787.39406    
0.46062   11.11000  0.00289      11.23311      1818.72819   
0.46104   11.28000  0.00289      11.24524      145.00355    
0.46147   11.26000  0.00289      11.25739      0.81784      
0.46211   11.33000  0.00289      11.27566      354.36872    
0.46275   11.33000  0.00289      11.29398      155.71891    
0.46339   11.33000  0.00289      11.31235      37.39504     
0.46425   11.42000  0.00289      11.33692      828.27132    
0.46468   11.41000  0.00289      11.34924      442.99958    
0.46490   11.35000  0.00289      11.35541      3.51208      
0.46533   11.30000  0.00289      11.36777      551.05346    
0.46598   11.27000  0.00289      11.38634      1624.23018   
0.46664   11.49000  0.00289      11.40497      867.63080    
0.46729   11.43000  0.00289      11.42365      4.83977      
0.46795   11.39000  0.00289      11.44238      329.26432    
0.46860   11.35000  0.00289      11.46117      1482.97985   
0.46904   11.41000  0.00289      11.47372      487.23181    
0.46948   11.54000  0.00289      11.48630      346.08525    
0.46992   11.52000  0.00289      11.49890      53.44119     
0.47037   11.53000  0.00289      11.51152      40.97820     
0.47081   11.48000  0.00289      11.52417      234.10069    
0.47125   11.47000  0.00289      11.53684      536.10646    
0.47170   11.50000  0.00289      11.54954      294.44748    
0.47237   11.59000  0.00289      11.56862      54.83634     
0.47304   11.43000  0.00289      11.58777      2986.78899   
0.47326   11.51000  0.00289      11.59416      849.91174    
0.47348   11.55000  0.00289      11.60056      306.72170    
0.47371   11.47000  0.00289      11.60696      2251.02968   
0.47416   11.55000  0.00289      11.61979      584.47810    
0.47461   11.65000  0.00289      11.63264      36.15401     
0.47506   11.55000  0.00289      11.64552      1094.87329   
0.47551   11.63000  0.00289      11.65842      96.92826     
0.47619   11.66000  0.00289      11.67782      38.10110     
0.47664   11.56000  0.00289      11.69078      2052.46153   
0.47733   11.67000  0.00289      11.71027      194.62403    
0.47778   11.74000  0.00289      11.72330      33.47772     
0.47824   11.73000  0.00289      11.73635      4.83421      
0.47893   11.77000  0.00289      11.75597      23.62562     
