x,sx,y,sy
62000.0,0.0,-1.1693705988362009,0.03490658503988659
62500.0,0.0,-1.1344640137963142,0.03490658503988659
63000.0,0.0,-1.1257373675363425,0.03490658503988659
63500.0,0.0,-1.0995574287564276,0.03490658503988659
64000.0,0.0,-1.0471975511965976,0.03490658503988659
64500.0,0.0,-1.017526953912694,0.03490658503988659
65000.0,0.0,-1.0122909661567112,0.03490658503988659
65500.0,0.0,-0.9773843811168246,0.03490658503988659
66000.0,0.0,-0.9145525280450286,0.03490658503988659
66500.0,0.0,-0.8779006137531478,0.03490658503988659
67000.0,0.0,-0.8412486994612669,0.03490658503988659
67500.0,0.0,-0.7958701389094143,0.03490658503988659
68000.0,0.0,-0.7557275661135446,0.03490658503988659
68500.0,0.0,-0.6963863715457375,0.03490658503988659
69000.0,0.0,-0.6335545184739416,0.03490658503988659
69500.0,0.0,-0.5585053606381855,0.03490658503988659
70000.0,0.0,-0.4869468613064179,0.03490658503988659
70500.0,0.0,-0.4066617157146788,0.03490658503988659
71000.0,0.0,-0.32812189937493397,0.03490658503988659
71500.0,0.0,-0.2234021442552742,0.03490658503988659
72000.0,0.0,-0.1361356816555577,0.03490658503988659
72100.0,0.0,-0.1361356816555577,0.03490658503988659
72200.0,0.0,-0.11693705988362008,0.03490658503988659
72300.0,0.0,-0.08203047484373349,0.03490658503988659
72400.0,0.0,-0.07330382858376185,0.03490658503988659
72500.0,0.0,-0.10821041362364843,0.03490658503988659
72600.0,0.0,-0.09075712110370514,0.03490658503988659
72700.0,0.0,-0.0645771823237902,0.03490658503988659
72800.0,0.0,-0.054105206811824215,0.03490658503988659
72900.0,0.0,-0.027925268031909273,0.03490658503988659
73000.0,0.0,0.04537856055185257,0.03490658503988659
73100.0,0.0,0.07330382858376185,0.03490658503988659
73200.0,0.0,0.08203047484373349,0.03490658503988659
73300.0,0.0,0.10995574287564276,0.03490658503988659
73400.0,0.0,0.12042771838760874,0.03490658503988659
73500.0,0.0,0.14835298641951802,0.03490658503988659
74000.0,0.0,0.23212879051524585,0.03490658503988659
74500.0,0.0,0.317649923862968,0.03490658503988659
75000.0,0.0,0.40491638646268446,0.03490658503988659
75500.0,0.0,0.4066617157146788,0.03490658503988659
76000.0,0.0,0.47647488579445196,0.03490658503988659
76500.0,0.0,0.5288347633542818,0.03490658503988659
77000.0,0.0,0.5881759579220891,0.03490658503988659
77500.0,0.0,0.6998770300497261,0.03490658503988659
78000.0,0.0,0.7452555906015788,0.03490658503988659
78500.0,0.0,0.7976154681614086,0.03490658503988659
79000.0,0.0,0.8150687606813519,0.03490658503988659
79500.0,0.0,0.8639379797371931,0.03490658503988659
80000.0,0.0,0.8936085770210968,0.03490658503988659
80500.0,0.0,0.9320058205649719,0.03490658503988659
81000.0,0.0,0.9773843811168246,0.03490658503988659
81500.0,0.0,1.0000736613927508,0.03490658503988659
82000.0,0.0,1.0297442586766545,0.03490658503988659
82500.0,0.0,1.0262536001726656,0.03490658503988659
83000.0,0.0,1.054178868204575,0.03490658503988659
83500.0,0.0,1.059414855960558,0.03490658503988659
84000.0,0.0,1.101302758008422,0.03490658503988659
