x,sx,y,sy
3.9030899869919438,0.0,-5.013046149331217,0.6002907262171828
4.0,0.0,-6.406703017187358,0.6330246739623752
4.079181246047625,0.0,-7.680084614574902,0.6646590485165159
4.301029995663981,0.0,-11.492434859620458,0.7991079512432271
4.3979400086720375,0.0,-13.255156633631483,0.8881751248243076
4.477121254719663,0.0,-14.666778119345626,0.9756911243212706
4.544068044350276,0.0,-16.04839650221161,1.0780258305862134
2.9030899869919438,0.0,-0.08954604709488467,0.5268110666338509
2.7781512503836434,0.0,-0.08954604709488467,0.5268110666338509
2.6020599913279625,0.0,0.0,0.5259944586872803
2.3010299956639813,0.0,-0.04442919987916037,0.525592868932964
2.1760912590556813,0.0,0.0,0.5251909721012372
2.0,0.0,0.0,0.5276264107169639
