x,sx,y,sy
1000.0,0.0,0.9795918367346939,0.05941521954602555
2000.0,0.0,0.9430051813471503,0.05780746810383287
3000.0,0.0,0.8795811518324608,0.05472495120449363
4000.0,0.0,0.8042328042328043,0.05102903681091339
6000.0,0.0,0.6648936170212766,0.043977100008178664
10000.0,0.0,0.47826086956521735,0.03485548903346738
12000.0,0.0,0.41304347826086957,0.03160678948230106
20000.0,0.0,0.2663043478260869,0.02450018716170046
25000.0,0.0,0.21739130434782608,0.022229334808571487
30000.0,0.0,0.1847826086956522,0.020756739809722223
800.0,0.0,0.9897435897435898,0.0600293001561774
600.0,0.0,0.9897435897435898,0.0600293001561774
400.0,0.0,1.0,0.06055734997854022
200.0,0.0,0.9948979591836735,0.06020238506960668
150.0,0.0,1.0,0.06046484516676804
100.0,0.0,1.0,0.060745235399341756
