****************************************************************************************************
SERIE 35
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.36568
Indice Pearson = 0.99995 +/- 0.00038
Gradi di Liberta' = 737
	t = 2624.671426038679
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.24014 +/- 0.00616
b = 28.89574 +/- 0.01169

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.73421   19.99000  0.00289      19.97552      25.15052     
0.73368   19.98000  0.00289      19.95996      48.20452     
0.73368   19.97000  0.00289      19.95996      12.10237     
0.73314   19.96000  0.00289      19.94441      29.14767     
0.73260   19.95000  0.00289      19.92890      53.45044     
0.73206   19.93000  0.00289      19.91340      33.07550     
0.73153   19.94000  0.00289      19.89792      212.45193    
0.73153   19.91000  0.00289      19.89792      17.50105     
0.73099   19.91000  0.00289      19.88247      90.93697     
0.73046   19.92000  0.00289      19.86704      336.54017    
0.72993   19.90000  0.00289      19.85164      280.69207    
0.72993   19.89000  0.00289      19.85164      176.61787    
0.72939   19.86000  0.00289      19.83625      67.67883     
0.72886   19.86000  0.00289      19.82089      183.55371    
0.72886   19.87000  0.00289      19.82089      289.41839    
0.72833   19.85000  0.00289      19.80555      237.09321    
0.72780   19.84000  0.00289      19.79023      297.20824    
0.72674   19.82000  0.00289      19.75967      436.82614    
0.72569   19.78000  0.00289      19.72919      309.83406    
0.72516   19.77000  0.00289      19.71398      376.57652    
0.72516   19.76000  0.00289      19.71398      254.13072    
0.72464   19.75000  0.00289      19.69880      314.61251    
0.72411   19.72000  0.00289      19.68363      158.69299    
0.72359   19.72000  0.00289      19.66849      318.33929    
0.72307   19.69000  0.00289      19.65338      160.95744    
0.72254   19.68000  0.00289      19.63828      208.87102    
0.72202   19.66000  0.00289      19.62320      162.46530    
0.72150   19.64000  0.00289      19.60815      121.71538    
0.72098   19.63000  0.00289      19.59312      163.20915    
0.72098   19.62000  0.00289      19.59312      86.69904     
0.72046   19.61000  0.00289      19.57811      122.02722    
0.72046   19.60000  0.00289      19.57811      57.49418     
0.71994   19.58000  0.00289      19.56312      34.17881     
0.71942   19.56000  0.00289      19.54816      16.83106     
0.71891   19.55000  0.00289      19.53321      33.82024     
0.71839   19.54000  0.00289      19.51829      56.56587     
0.71839   19.52000  0.00289      19.51829      0.35144      
0.71788   19.49000  0.00289      19.50339      21.50444     
0.71788   19.49000  0.00289      19.50339      21.50444     
0.71736   19.48000  0.00289      19.48851      8.68248      
0.71685   19.47000  0.00289      19.47365      1.59596      
0.71633   19.46000  0.00289      19.45881      0.17024      
0.71582   19.46000  0.00289      19.44399      30.74998     
0.71582   19.45000  0.00289      19.44399      4.33125      
0.71531   19.45000  0.00289      19.42920      51.93340     
0.71480   19.44000  0.00289      19.41442      78.50620     
0.71480   19.43000  0.00289      19.41442      29.11974     
0.71429   19.42000  0.00289      19.39967      49.60172     
0.71378   19.41000  0.00289      19.38494      75.37941     
0.71327   19.40000  0.00289      19.37023      106.38135    
0.71327   19.40000  0.00289      19.37023      106.38135    
0.71276   19.39000  0.00289      19.35554      142.53665    
0.71276   19.38000  0.00289      19.35554      71.82172     
0.71225   19.37000  0.00289      19.34087      101.85368    
0.71174   19.37000  0.00289      19.32622      230.02620    
0.71124   19.36000  0.00289      19.31159      281.22121    
0.71073   19.34000  0.00289      19.29698      222.05125    
0.71023   19.32000  0.00289      19.28240      169.67483    
0.70972   19.31000  0.00289      19.26783      213.37624    
0.70922   19.29000  0.00289      19.25329      161.73785    
0.70922   19.28000  0.00289      19.25329      85.62760     
0.70872   19.26000  0.00289      19.23876      54.11945     
0.70822   19.26000  0.00289      19.22426      153.28282    
0.70771   19.25000  0.00289      19.20978      194.14750    
0.70721   19.23000  0.00289      19.19531      144.37038    
0.70671   19.21000  0.00289      19.18087      101.80975    
0.70621   19.20000  0.00289      19.16645      135.06569    
0.70572   19.17000  0.00289      19.15205      38.66622     
0.70522   19.16000  0.00289      19.13767      59.84297     
0.70472   19.14000  0.00289      19.12331      33.43508     
0.70423   19.12000  0.00289      19.10897      14.60604     
0.70373   19.11000  0.00289      19.09465      28.28509     
0.70323   19.09000  0.00289      19.08035      11.18154     
0.70274   19.08000  0.00289      19.06607      23.29538     
0.70274   19.07000  0.00289      19.06607      1.85621      
0.70225   19.05000  0.00289      19.05181      0.39184      
0.70126   19.03000  0.00289      19.02335      5.31137      
0.70028   19.00000  0.00289      18.99497      3.03993      
0.69979   18.99000  0.00289      18.98081      10.14245     
0.69930   18.98000  0.00289      18.96667      21.33554     
0.69881   18.97000  0.00289      18.95255      36.56033     
0.69832   18.96000  0.00289      18.93844      55.75842     
0.69784   18.95000  0.00289      18.92436      78.87181     
