0.5	0
1.5	0
2.5	0
3.5	0
4.5	0
5.5	0
6.5	0
7.5	0
8.5	0
9.5	0
10.5	0
11.5	0
12.5	0
13.5	0
14.5	0
15.5	0
16.5	0
17.5	0
18.5	0
19.5	0
20.5	0
21.5	0
22.5	0
23.5	0
24.5	0
25.5	0
26.5	0
27.5	0
28.5	0
29.5	0
30.5	1
31.5	0
32.5	0
33.5	1
34.5	4
35.5	4
36.5	9
37.5	7
38.5	10
39.5	8
40.5	10
41.5	16
42.5	19
43.5	12
44.5	28
45.5	31
46.5	31
47.5	38
48.5	34
49.5	60
50.5	71
51.5	82
52.5	99
53.5	97
54.5	118
55.5	147
56.5	155
57.5	174
58.5	182
59.5	192
60.5	201
61.5	229
62.5	216
63.5	276
64.5	265
65.5	319
66.5	294
67.5	286
68.5	287
69.5	358
70.5	360
71.5	368
72.5	383
73.5	425
74.5	413
75.5	425
76.5	462
77.5	439
78.5	458
79.5	491
80.5	472
81.5	488
82.5	510
83.5	537
84.5	558
85.5	614
86.5	610
87.5	612
88.5	629
89.5	651
90.5	651
91.5	648
92.5	689
93.5	680
94.5	744
95.5	723
96.5	793
97.5	776
98.5	828
99.5	846
100.5	809
101.5	877
102.5	921
103.5	982
104.5	950
105.5	976
106.5	1008
107.5	1026
108.5	1001
109.5	1026
110.5	1022
111.5	1078
112.5	1104
113.5	1127
114.5	1132
115.5	1142
116.5	1192
117.5	1159
118.5	1302
119.5	1144
120.5	1311
121.5	1252
122.5	1310
123.5	1265
124.5	1382
125.5	1299
126.5	1352
127.5	1352
128.5	1357
129.5	1373
130.5	1415
131.5	1386
132.5	1386
133.5	1386
134.5	1462
135.5	1450
136.5	1437
137.5	1438
138.5	1401
139.5	1407
140.5	1390
141.5	1449
142.5	1410
143.5	1498
144.5	1429
145.5	1389
146.5	1401
147.5	1405
148.5	1472
149.5	1401
150.5	1382
151.5	1353
152.5	1391
153.5	1462
154.5	1421
155.5	1523
156.5	1378
157.5	1385
158.5	1410
159.5	1341
160.5	1397
161.5	1381
162.5	1370
163.5	1346
164.5	1341
165.5	1398
166.5	1381
167.5	1362
168.5	1356
169.5	1344
170.5	1342
171.5	1401
172.5	1414
173.5	1410
174.5	1395
175.5	1266
176.5	1263
177.5	1283
178.5	1288
179.5	1302
180.5	1313
181.5	1277
182.5	1267
183.5	1218
184.5	1200
185.5	1257
186.5	1214
187.5	1214
188.5	1207
189.5	1210
190.5	1259
191.5	1201
192.5	1199
193.5	1208
194.5	1209
195.5	1169
196.5	1163
197.5	1179
198.5	1117
199.5	1106
200.5	1154
201.5	1096
202.5	1171
203.5	1199
204.5	1140
205.5	1080
206.5	1178
207.5	1102
208.5	1176
209.5	1145
210.5	1111
211.5	1068
212.5	1164
213.5	1114
214.5	1110
215.5	1053
216.5	1098
217.5	1058
218.5	1005
219.5	1012
220.5	1070
221.5	1045
222.5	1010
223.5	1045
224.5	1000
225.5	977
226.5	1034
227.5	976
228.5	974
229.5	977
230.5	972
231.5	908
232.5	948
233.5	950
234.5	978
235.5	969
236.5	880
237.5	961
238.5	922
239.5	950
240.5	889
241.5	956
242.5	889
243.5	887
244.5	880
245.5	899
246.5	882
247.5	870
248.5	803
249.5	804
250.5	827
251.5	814
252.5	804
253.5	810
254.5	815
255.5	829
256.5	764
257.5	768
258.5	844
259.5	784
260.5	771
261.5	760
