0.5	4
1.5	0
2.5	0
3.5	40
4.5	558
5.5	3632
6.5	8904
7.5	13419
8.5	17154
9.5	22688
10.5	30552
11.5	38325
12.5	45579
13.5	50409
14.5	51700
15.5	51183
16.5	50136
17.5	47379
18.5	45599
19.5	43576
20.5	41698
21.5	39819
22.5	37007
23.5	34921
24.5	32274
25.5	30064
26.5	28200
27.5	25957
28.5	24777
29.5	23153
30.5	21697
31.5	20158
32.5	19124
33.5	17883
34.5	17029
35.5	16688
36.5	16446
37.5	15923
38.5	14432
39.5	12613
40.5	11071
41.5	10163
42.5	9395
43.5	9029
44.5	8342
45.5	8411
46.5	7744
47.5	7012
48.5	6533
49.5	6233
50.5	6169
51.5	5987
52.5	5909
53.5	5804
54.5	5446
55.5	4928
56.5	4435
57.5	3814
58.5	3751
59.5	3415
60.5	3282
61.5	3149
62.5	3048
63.5	2935
64.5	2766
65.5	2699
66.5	2579
67.5	2469
68.5	2469
69.5	2440
70.5	2380
71.5	2299
72.5	2213
73.5	2227
74.5	2229
75.5	2148
76.5	2157
77.5	2071
78.5	2016
79.5	1865
80.5	1724
81.5	1707
82.5	1731
83.5	1711
84.5	1819
85.5	1879
86.5	1924
87.5	2087
88.5	2135
89.5	2125
90.5	2029
91.5	1858
92.5	1719
93.5	1528
94.5	1312
95.5	1181
96.5	1146
97.5	1133
98.5	1066
99.5	1106
100.5	1005
101.5	1005
102.5	997
103.5	1033
104.5	961
105.5	951
106.5	975
107.5	981
108.5	981
109.5	934
110.5	873
111.5	926
112.5	887
113.5	920
114.5	825
115.5	854
116.5	801
117.5	794
118.5	762
119.5	781
120.5	738
121.5	719
122.5	733
123.5	718
124.5	746
125.5	723
126.5	684
127.5	748
128.5	726
129.5	704
130.5	727
131.5	737
132.5	746
133.5	778
134.5	771
135.5	726
136.5	758
137.5	766
138.5	738
139.5	788
140.5	760
141.5	634
142.5	696
143.5	650
144.5	626
145.5	596
146.5	565
147.5	533
148.5	507
149.5	500
150.5	497
151.5	485
152.5	448
153.5	455
154.5	465
155.5	497
156.5	509
157.5	510
158.5	532
159.5	554
160.5	549
161.5	519
162.5	593
163.5	522
164.5	532
165.5	539
166.5	520
167.5	476
168.5	482
169.5	461
170.5	438
171.5	459
172.5	415
173.5	452
174.5	401
175.5	414
176.5	399
177.5	373
178.5	339
179.5	314
180.5	348
181.5	302
182.5	286
183.5	251
184.5	267
185.5	232
186.5	228
187.5	191
188.5	199
189.5	209
190.5	219
191.5	203
192.5	191
193.5	200
194.5	206
195.5	217
196.5	206
197.5	191
198.5	211
199.5	233
200.5	266
201.5	288
202.5	319
203.5	368
204.5	478
205.5	553
206.5	671
207.5	691
208.5	724
209.5	786
210.5	710
211.5	651
212.5	581
213.5	512
214.5	473
215.5	362
216.5	327
217.5	229
218.5	246
219.5	203
220.5	189
221.5	176
222.5	138
223.5	168
224.5	164
225.5	153
226.5	139
227.5	141
228.5	155
229.5	136
230.5	113
231.5	98
232.5	117
233.5	93
234.5	119
235.5	96
236.5	101
237.5	86
238.5	76
239.5	88
240.5	82
241.5	82
242.5	84
243.5	85
244.5	78
245.5	89
246.5	96
247.5	109
248.5	103
249.5	110
250.5	115
251.5	121
252.5	123
253.5	133
254.5	103
255.5	90
256.5	93
257.5	86
258.5	76
259.5	88
260.5	78
261.5	74
262.5	71
263.5	55
264.5	75
265.5	64
266.5	73
267.5	56
268.5	69
269.5	66
270.5	60
271.5	45
272.5	57
273.5	51
274.5	62
275.5	44
276.5	45
277.5	66
278.5	49
279.5	37
280.5	47
281.5	53
282.5	40
283.5	46
284.5	49
285.5	50
286.5	54
287.5	62
288.5	53
289.5	45
290.5	54
291.5	50
292.5	52
293.5	53
294.5	74
295.5	67
296.5	67
297.5	64
298.5	71
299.5	78
300.5	72
301.5	80
302.5	69
303.5	74
304.5	74
305.5	65
306.5	64
307.5	49
308.5	67
309.5	68
310.5	67
311.5	60
312.5	74
313.5	69
314.5	64
315.5	48
316.5	65
317.5	55
318.5	45
319.5	64
320.5	46
321.5	55
322.5	57
323.5	56
324.5	47
325.5	58
326.5	52
327.5	42
328.5	51
329.5	38
330.5	50
331.5	39
332.5	32
333.5	46
334.5	34
335.5	32
336.5	31
337.5	24
338.5	27
339.5	27
340.5	25
341.5	31
342.5	26
343.5	23
344.5	27
345.5	17
346.5	21
347.5	16
348.5	17
349.5	13
350.5	11
351.5	27
352.5	29
353.5	50
354.5	63
355.5	80
356.5	82
357.5	82
358.5	87
359.5	86
360.5	80
361.5	67
362.5	61
363.5	56
364.5	41
365.5	35
366.5	31
367.5	37
368.5	25
369.5	36
370.5	17
371.5	15
372.5	12
373.5	17
374.5	12
375.5	9
376.5	10
377.5	8
378.5	3
379.5	8
380.5	2
381.5	10
382.5	6
383.5	3
384.5	2
385.5	5
386.5	3
387.5	7
388.5	2
389.5	4
390.5	4
391.5	3
392.5	3
393.5	4
394.5	6
395.5	7
396.5	5
397.5	6
398.5	4
399.5	2
400.5	7
401.5	5
402.5	6
403.5	2
404.5	4
405.5	7
406.5	3
407.5	6
408.5	1
