2.72727e-06	2.1513e-06
4.38792e-05	9.26698e-08

1.40909e-05	4.6577e-06
4.43657e-05	2.00636e-07

1.22727e-05	4.92599e-06
4.39023e-05	2.12193e-07

2.09091e-05	5.39019e-06
4.46205e-05	2.32189e-07

1.13636e-05	3.72185e-06
4.39487e-05	1.60323e-07

1.36364e-05	3.84502e-06
4.44815e-05	1.65629e-07

5.90909e-06	2.74824e-06
4.43657e-05	1.18383e-07

1.18182e-05	3.28617e-06
4.44352e-05	1.41555e-07

