****************************************************************************************************
SERIE 55
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.31238
Indice Pearson = 0.99700 +/- 0.00290
Gradi di Liberta' = 712
	t = 343.6764741233239
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -3.46437 +/- 0.05289
b = 33.53030 +/- 0.10402

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.36179   9.01000   0.00289      8.66671       14142.17240  
0.36232   9.05000   0.00289      8.68429       16049.58108  
0.36245   9.01000   0.00289      8.68869       12388.84591  
0.36245   9.03000   0.00289      8.68869       13979.13590  
0.36232   9.05000   0.00289      8.68429       16049.58108  
0.36245   9.02000   0.00289      8.68869       13171.99090  
0.36298   9.06000   0.00289      8.70633       15009.49860  
0.36311   9.08000   0.00289      8.71075       16361.11579  
0.36311   9.06000   0.00289      8.71075       14636.73484  
0.36324   9.08000   0.00289      8.71518       15971.54557  
0.36324   9.06000   0.00289      8.71518       14268.39259  
0.36350   9.08000   0.00289      8.72403       15205.66317  
0.36390   9.12000   0.00289      8.73734       17571.69684  
0.36443   9.09000   0.00289      8.75512       13457.03511  
0.36523   9.12000   0.00289      8.78190       13717.26887  
0.36630   9.15000   0.00289      8.81779       13243.77353  
0.36751   9.16000   0.00289      8.85841       10914.59389  
0.36887   9.22000   0.00289      8.90387       11992.78017  
0.36982   9.20000   0.00289      8.93589       8370.76037   
0.37051   9.24000   0.00289      8.95886       9484.91907   
0.37064   9.27000   0.00289      8.96346       11275.84277  
0.37092   9.25000   0.00289      8.97268       9228.64804   
0.37147   9.30000   0.00289      8.99116       11445.72462  
0.37202   9.35000   0.00289      9.00970       13896.75100  
0.37258   9.36000   0.00289      9.02829       13204.01521  
0.37300   9.38000   0.00289      9.04227       13687.69545  
0.37341   9.37000   0.00289      9.05628       11810.68377  
0.37397   9.41000   0.00289      9.07501       13466.51124  
0.37467   9.43000   0.00289      9.09850       13187.31981  
0.37523   9.45000   0.00289      9.11735       13278.48720  
0.37580   9.44000   0.00289      9.13627       11070.54095  
0.37608   9.34000   0.00289      9.14574       4528.27261   
0.37651   9.36000   0.00289      9.15999       4800.63316   
0.37750   9.46000   0.00289      9.19335       8532.47383   
0.37850   9.45000   0.00289      9.22688       5973.71714   
0.37879   9.49000   0.00289      9.23650       7711.58680   
0.37893   9.55000   0.00289      9.24131       11434.67977  
0.37936   9.48000   0.00289      9.25577       6033.43597   
0.37994   9.55000   0.00289      9.27510       9068.23290   
0.38023   9.56000   0.00289      9.28479       9088.84119   
0.38008   9.53000   0.00289      9.27994       7503.32336   
0.37994   9.57000   0.00289      9.27510       10435.74065  
0.37994   9.53000   0.00289      9.27510       7796.72514   
0.37979   9.54000   0.00289      9.27026       8730.89061   
0.37979   9.58000   0.00289      9.27026       11512.35464  
0.37965   9.53000   0.00289      9.26543       8399.70918   
0.38008   9.56000   0.00289      9.27994       9411.72212   
0.38139   9.61000   0.00289      9.32369       9836.85023   
0.38183   9.59000   0.00289      9.33834       7600.06211   
0.38270   9.63000   0.00289      9.36774       8253.91687   
0.38388   9.64000   0.00289      9.40714       6506.67591   
0.38402   9.65000   0.00289      9.41209       6792.35960   
0.38417   9.69000   0.00289      9.41703       8941.32233   
0.38447   9.64000   0.00289      9.42694       5447.45514   
0.38536   9.68000   0.00289      9.45674       5981.16775   
0.38670   9.73000   0.00289      9.50171       6253.76813   
0.38715   9.70000   0.00289      9.51677       4028.66414   
0.38775   9.79000   0.00289      9.53691       7686.76284   
0.38805   9.74000   0.00289      9.54700       4470.03424   
0.38850   9.77000   0.00289      9.56216       5183.62421   
0.38895   9.81000   0.00289      9.57736       6494.47540   
0.38941   9.76000   0.00289      9.59260       3362.84111   
0.38941   9.81000   0.00289      9.59260       5671.67394   
0.38926   9.82000   0.00289      9.58751       6485.92678   
0.38926   9.78000   0.00289      9.58751       4446.06841   
0.38911   9.80000   0.00289      9.58244       5680.08095   
0.38911   9.78000   0.00289      9.58244       4683.77470   
0.38895   9.79000   0.00289      9.57736       5425.81105   
0.38895   9.82000   0.00289      9.57736       7064.80757   
0.38880   9.79000   0.00289      9.57229       5687.66847   
0.38880   9.80000   0.00289      9.57229       6222.17023   
0.38880   9.81000   0.00289      9.57229       6780.67198   
0.38880   9.79000   0.00289      9.57229       5687.66847   
0.38911   9.82000   0.00289      9.58244       6772.38720   
0.38941   9.80000   0.00289      9.59260       5161.90738   
0.39002   9.83000   0.00289      9.61297       5652.40125   
0.39078   9.88000   0.00289      9.63852       6997.59125   
0.39139   9.85000   0.00289      9.65903       4376.25573   
0.39200   9.89000   0.00289      9.67961       5311.69400   
0.39262   9.92000   0.00289      9.70025       5794.70699   
0.39355   9.90000   0.00289      9.73134       3413.65657   
0.39370   9.95000   0.00289      9.73653       5468.21161   
0.39355   9.92000   0.00289      9.73134       4271.23798   
0.39355   9.94000   0.00289      9.73134       5224.81939   
0.39355   9.96000   0.00289      9.73134       6274.40080   
0.39339   9.92000   0.00289      9.72615       4509.51865   
0.39355   9.95000   0.00289      9.73134       5737.61009   
0.39479   9.99000   0.00289      9.77301       5649.98459   
0.39604   9.99000   0.00289      9.81495       3676.94963   
0.39714   10.05000  0.00289      9.85187       4710.66424   
0.39872   10.04000  0.00289      9.90496       2188.13513   
0.40064   10.10000  0.00289      9.96924       2051.76148   
0.40209   10.16000  0.00289      10.01785      2424.64349   
0.40306   10.14000  0.00289      10.05046      962.09849    
0.40388   10.18000  0.00289      10.07775      1254.57703   
0.40437   10.22000  0.00289      10.09418      1899.70447   
0.40453   10.19000  0.00289      10.09966      979.26977    
0.40437   10.22000  0.00289      10.09418      1899.70447   
0.40420   10.19000  0.00289      10.08870      1231.43209   
0.40404   10.13000  0.00289      10.08322      262.57270    
0.40404   10.18000  0.00289      10.08322      1123.89901   
0.40388   10.11000  0.00289      10.07775      124.79789    
0.40388   10.16000  0.00289      10.07775      811.78299    
0.40371   10.17000  0.00289      10.07228      1145.80779   
0.40371   10.13000  0.00289      10.07228      399.73509    
0.40355   10.18000  0.00289      10.06682      1537.12856   
0.40371   10.16000  0.00289      10.07228      923.28962    
0.40420   10.15000  0.00289      10.08870      450.94052    
0.40519   10.22000  0.00289      10.12165      1160.77589   
0.40617   10.17000  0.00289      10.15476      27.87957     
0.40700   10.22000  0.00289      10.18247      168.99677    
0.40733   10.25000  0.00289      10.19359      381.84807    
0.40733   10.22000  0.00289      10.19359      83.69740     
0.40733   10.24000  0.00289      10.19359      258.46452    
0.40866   10.25000  0.00289      10.23824      16.58925     
0.41085   10.32000  0.00289      10.31143      8.81752      
0.41203   10.37000  0.00289      10.35116      42.59157     
0.41305   10.35000  0.00289      10.38540      150.37632    
0.41408   10.42000  0.00289      10.41981      0.00438      
0.41528   10.44000  0.00289      10.46017      48.81960     
0.41649   10.44000  0.00289      10.50077      443.10609    
0.41736   10.50000  0.00289      10.52991      107.34560    
0.41824   10.49000  0.00289      10.55917      574.19625    
0.41894   10.54000  0.00289      10.58267      218.52164    
0.41946   10.59000  0.00289      10.60035      12.85467     
0.41999   10.53000  0.00289      10.61807      930.78404    
0.42052   10.58000  0.00289      10.63584      374.13373    
0.42105   10.60000  0.00289      10.65365      345.37148    
0.42159   10.60000  0.00289      10.67150      613.53401    
0.42230   10.66000  0.00289      10.69538      150.22546    
0.42301   10.73000  0.00289      10.71934      13.63403     
0.42355   10.73000  0.00289      10.73736      6.50633      
0.42409   10.76000  0.00289      10.75543      2.50427      
0.42427   10.76000  0.00289      10.76146      0.25746      
0.42427   10.77000  0.00289      10.76146      8.74204      
0.42499   10.79000  0.00289      10.78565      2.27271      
0.42626   10.83000  0.00289      10.82817      0.40304      
0.42699   10.78000  0.00289      10.85258      632.11058    
0.42753   10.67000  0.00289      10.87094      4845.27738   
0.42790   10.74000  0.00289      10.88321      2461.06493   
0.42827   10.81000  0.00289      10.89550      877.19609    
0.42882   10.80000  0.00289      10.91397      1558.74294   
0.42918   10.84000  0.00289      10.92631      894.00288    
0.42992   10.89000  0.00289      10.95106      447.41419    
