****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.36900
Indice Pearson = 0.99928 +/- 0.00152
Gradi di Liberta' = 621
	t = 657.2482794361013
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.91854 +/- 0.02540
b = 28.54496 +/- 0.04728

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.37651   9.01000   0.00289      8.82881       3939.64064   
0.37750   9.03000   0.00289      8.85721       3582.82841   
0.37836   9.05000   0.00289      8.88167       3400.15680   
0.37922   9.08000   0.00289      8.90624       3622.90038   
0.38023   9.09000   0.00289      8.93506       2880.91310   
0.38110   9.10000   0.00289      8.95987       2356.24279   
0.38168   9.13000   0.00289      8.97648       2828.13137   
0.38256   9.17000   0.00289      9.00149       3407.48452   
0.38344   9.15000   0.00289      9.02661       1826.93649   
0.38388   9.18000   0.00289      9.03922       2378.37224   
0.38432   9.19000   0.00289      9.05185       2290.21265   
0.38506   9.18000   0.00289      9.07297       1374.58824   
0.38565   9.20000   0.00289      9.08993       1453.89897   
0.38595   9.24000   0.00289      9.09843       2405.19866   
0.38580   9.22000   0.00289      9.09418       1899.82602   
0.38595   9.21000   0.00289      9.09843       1493.86269   
0.38625   9.24000   0.00289      9.10694       2124.71843   
0.38640   9.22000   0.00289      9.11120       1420.58719   
0.38670   9.27000   0.00289      9.11973       2709.84667   
0.38715   9.21000   0.00289      9.13255       719.87575    
0.38745   9.29000   0.00289      9.14111       2660.17243   
0.38835   9.29000   0.00289      9.16688       1819.00963   
0.38911   9.31000   0.00289      9.18845       1773.00250   
0.38926   9.30000   0.00289      9.19277       1379.76897   
0.38986   9.32000   0.00289      9.21010       1449.40066   
0.39032   9.36000   0.00289      9.22313       2248.01759   
0.39078   9.37000   0.00289      9.23619       2148.56759   
0.39124   9.38000   0.00289      9.24928       2050.40540   
0.39216   9.39000   0.00289      9.27556       1571.55188   
0.39293   9.42000   0.00289      9.29755       1799.17971   
0.39355   9.43000   0.00289      9.31521       1581.22001   
0.39417   9.45000   0.00289      9.33292       1644.88574   
0.39494   9.48000   0.00289      9.35514       1870.80235   
0.39557   9.51000   0.00289      9.37298       2253.00009   
0.39604   9.53000   0.00289      9.38639       2474.73004   
0.39635   9.50000   0.00289      9.39536       1314.06241   
0.39698   9.54000   0.00289      9.41332       1925.70949   
0.39746   9.55000   0.00289      9.42683       1820.42151   
0.39809   9.55000   0.00289      9.44490       1325.55656   
0.39857   9.59000   0.00289      9.45849       2075.51784   
0.39904   9.60000   0.00289      9.47211       1962.83872   
0.39952   9.59000   0.00289      9.48576       1303.96870   
0.39984   9.63000   0.00289      9.49488       2190.96314   
0.40016   9.59000   0.00289      9.50401       887.26978    
0.40080   9.63000   0.00289      9.52232       1391.27300   
0.40145   9.64000   0.00289      9.54070       1183.34570   
0.40193   9.64000   0.00289      9.55451       876.94765    
0.40241   9.62000   0.00289      9.56836       319.94661    
0.40274   9.68000   0.00289      9.57762       1257.87418   
0.40339   9.70000   0.00289      9.59617       1293.76404   
0.40388   9.71000   0.00289      9.61012       1197.16436   
0.40437   9.67000   0.00289      9.62410       252.77695    
0.40502   9.71000   0.00289      9.64280       541.84008    
0.40552   9.75000   0.00289      9.65687       1040.81358   
0.40601   9.73000   0.00289      9.67097       418.17582    
0.40667   9.80000   0.00289      9.68982       1456.75035   
0.40700   9.85000   0.00289      9.69927       2726.36479   
0.40733   9.83000   0.00289      9.70873       1764.65213   
0.40783   9.84000   0.00289      9.72296       1643.80621   
0.40833   9.87000   0.00289      9.73722       2115.64371   
0.40883   9.89000   0.00289      9.75152       2301.32762   
0.40950   9.91000   0.00289      9.77063       2330.81643   
0.41000   9.91000   0.00289      9.78501       1874.70858   
0.41068   9.89000   0.00289      9.80424       882.67092    
0.41135   9.85000   0.00289      9.82352       84.11699     
0.41203   9.90000   0.00289      9.84288       391.57184    
0.41254   9.97000   0.00289      9.85743       1520.56845   
0.41322   9.98000   0.00289      9.87690       1275.62527   
0.41408   9.98000   0.00289      9.90132       742.89753    
0.41477   10.05000  0.00289      9.92093       1999.14456   
0.41511   9.99000   0.00289      9.93076       421.16042    
0.41563   10.04000  0.00289      9.94553       1070.89947   
0.41632   10.07000  0.00289      9.96529       1315.72207   
0.41701   10.00000  0.00289      9.98511       26.59793     
0.41754   10.08000  0.00289      10.00002      767.56355    
0.41824   10.09000  0.00289      10.01996      588.64232    
0.41859   10.04000  0.00289      10.02996      12.10502     
0.41894   10.09000  0.00289      10.03997      300.38838    
0.41946   10.06000  0.00289      10.05502      2.98071      
0.42017   10.11000  0.00289      10.07514      145.82864    
0.42070   10.15000  0.00289      10.09028      428.02198    
0.42123   10.12000  0.00289      10.10545      25.39623     
0.42194   10.20000  0.00289      10.12575      661.63932    
0.42248   10.17000  0.00289      10.14101      100.84189    
0.42301   10.18000  0.00289      10.15632      67.31624     
0.42355   10.22000  0.00289      10.17166      280.43255    
0.42391   10.25000  0.00289      10.18191      556.37612    
0.42463   10.27000  0.00289      10.20246      547.37929    
0.42499   10.27000  0.00289      10.21276      393.11846    
0.42553   10.27000  0.00289      10.22825      209.16219    
0.42589   10.29000  0.00289      10.23860      317.07184    
0.42644   10.34000  0.00289      10.25415      884.42937    
0.42699   10.33000  0.00289      10.26974      435.71515    
