****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.39886
Indice Pearson = 0.99945 +/- 0.00100
Gradi di Liberta' = 1106
	t = 998.7623182736314
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.83946 +/- 0.01716
b = 28.66736 +/- 0.03106

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.75988   19.98000  0.00289      19.94425      153.35790    
0.75988   19.98000  0.00289      19.94425      153.35790    
0.75988   19.97000  0.00289      19.94425      79.56058     
0.75930   19.96000  0.00289      19.92771      125.11172    
0.75930   19.93000  0.00289      19.92771      0.62890      
0.75873   19.90000  0.00289      19.91120      15.04049     
0.75873   19.92000  0.00289      19.91120      9.30248      
0.75873   19.91000  0.00289      19.91120      0.17148      
0.75815   19.90000  0.00289      19.89471      3.36424      
0.75815   19.90000  0.00289      19.89471      3.36424      
0.75758   19.89000  0.00289      19.87824      16.59604     
0.75758   19.89000  0.00289      19.87824      16.59604     
0.75758   19.89000  0.00289      19.87824      16.59604     
0.75700   19.87000  0.00289      19.86180      8.06971      
0.75700   19.87000  0.00289      19.86180      8.06971      
0.75643   19.86000  0.00289      19.84538      25.63506     
0.75643   19.85000  0.00289      19.84538      2.55682      
0.75586   19.85000  0.00289      19.82899      52.95323     
0.75586   19.84000  0.00289      19.82899      14.53741     
0.75529   19.84000  0.00289      19.81263      89.91039     
0.75529   19.84000  0.00289      19.81263      89.91039     
0.75472   19.82000  0.00289      19.79629      67.48067     
0.75472   19.82000  0.00289      19.79629      67.48067     
0.75472   19.82000  0.00289      19.79629      67.48067     
0.75415   19.81000  0.00289      19.77997      108.21779    
0.75415   19.82000  0.00289      19.77997      192.29036    
0.75358   19.80000  0.00289      19.76368      158.31618    
0.75358   19.79000  0.00289      19.76368      83.14292     
0.75245   19.79000  0.00289      19.73117      415.35228    
0.75188   19.76000  0.00289      19.71495      243.55181    
0.75131   19.76000  0.00289      19.69875      450.11706    
0.75131   19.76000  0.00289      19.69875      450.11706    
0.75075   19.74000  0.00289      19.68258      395.57837    
0.75075   19.75000  0.00289      19.68258      545.37445    
0.75075   19.74000  0.00289      19.68258      395.57837    
0.75019   19.73000  0.00289      19.66644      484.79404    
0.75019   19.73000  0.00289      19.66644      484.79404    
0.74963   19.70000  0.00289      19.65032      296.19571    
0.74906   19.70000  0.00289      19.63422      519.22797    
0.74906   19.70000  0.00289      19.63422      519.22797    
0.74906   19.68000  0.00289      19.63422      251.48793    
0.74850   19.68000  0.00289      19.61815      459.08463    
0.74850   19.67000  0.00289      19.61815      322.63914    
0.74794   19.66000  0.00289      19.60210      402.30801    
0.74794   19.67000  0.00289      19.60210      553.27126    
0.74794   19.65000  0.00289      19.60210      275.34476    
0.74794   19.65000  0.00289      19.60210      275.34476    
0.74738   19.65000  0.00289      19.58607      490.39065    
0.74738   19.63000  0.00289      19.58607      231.54377    
0.74683   19.63000  0.00289      19.57007      430.95771    
0.74683   19.62000  0.00289      19.57007      299.13153    
0.74627   19.60000  0.00289      19.55410      252.87047    
0.74627   19.60000  0.00289      19.55410      252.87047    
0.74571   19.57000  0.00289      19.53814      121.79390    
0.74516   19.57000  0.00289      19.52221      274.04226    
0.74516   19.57000  0.00289      19.52221      274.04226    
0.74460   19.54000  0.00289      19.50631      136.23311    
0.74460   19.54000  0.00289      19.50631      136.23311    
0.74460   19.54000  0.00289      19.50631      136.23311    
0.74405   19.52000  0.00289      19.49042      104.96962    
0.74349   19.52000  0.00289      19.47457      247.71816    
0.74349   19.50000  0.00289      19.47457      77.63128     
0.74349   19.50000  0.00289      19.47457      77.63128     
0.74349   19.50000  0.00289      19.47457      77.63128     
0.74294   19.48000  0.00289      19.45873      54.28878     
0.74294   19.48000  0.00289      19.45873      54.28878     
0.74294   19.48000  0.00289      19.45873      54.28878     
0.74239   19.46000  0.00289      19.44292      35.01299     
0.74239   19.46000  0.00289      19.44292      35.01299     
0.74239   19.46000  0.00289      19.44292      35.01299     
0.74239   19.45000  0.00289      19.44292      6.01758      
0.74184   19.46000  0.00289      19.42713      129.64874    
0.74184   19.43000  0.00289      19.42713      0.98811      
0.74184   19.43000  0.00289      19.42713      0.98811      
0.74129   19.43000  0.00289      19.41137      41.66818     
0.74129   19.41000  0.00289      19.41137      0.22384      
0.74129   19.41000  0.00289      19.41137      0.22384      
0.74074   19.41000  0.00289      19.39562      24.79890     
0.74074   19.39000  0.00289      19.39562      3.79608      
0.74019   19.40000  0.00289      19.37991      48.45049     
0.74019   19.38000  0.00289      19.37991      0.00105      
0.74019   19.38000  0.00289      19.37991      0.00105      
0.73964   19.38000  0.00289      19.36421      29.91294     
0.73964   19.36000  0.00289      19.36421      2.12848      
