****************************************************************************************************
SERIE 45
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35836
Indice Pearson = 0.99998 +/- 0.00019
Gradi di Liberta' = 1158
	t = 5226.322438783857
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.24778 +/- 0.00304
b = 29.83839 +/- 0.00614

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.71073   19.99000  0.00289      19.95932      112.95667    
0.71073   19.98000  0.00289      19.95932      51.32298     
0.71023   19.97000  0.00289      19.94426      79.52156     
0.70972   19.96000  0.00289      19.92922      113.71152    
0.70972   19.95000  0.00289      19.92922      51.83221     
0.70972   19.94000  0.00289      19.92922      13.95289     
0.70922   19.94000  0.00289      19.91420      79.89040     
0.70922   19.94000  0.00289      19.91420      79.89040     
0.70922   19.93000  0.00289      19.91420      29.96513     
0.70872   19.93000  0.00289      19.89920      113.83721    
0.70872   19.93000  0.00289      19.89920      113.83721    
0.70822   19.92000  0.00289      19.88422      153.59643    
0.70822   19.91000  0.00289      19.88422      79.73241     
0.70771   19.91000  0.00289      19.86927      199.09237    
0.70771   19.90000  0.00289      19.86927      113.33536    
0.70721   19.89000  0.00289      19.85433      152.65065    
0.70721   19.89000  0.00289      19.85433      152.65065    
0.70671   19.88000  0.00289      19.83942      197.60359    
0.70621   19.87000  0.00289      19.82453      248.11999    
0.70621   19.86000  0.00289      19.82453      150.98814    
0.70572   19.85000  0.00289      19.80966      195.30377    
0.70572   19.84000  0.00289      19.80966      110.48135    
0.70572   19.84000  0.00289      19.80966      110.48135    
0.70522   19.83000  0.00289      19.79481      148.62375    
0.70472   19.82000  0.00289      19.77998      192.21069    
0.70423   19.80000  0.00289      19.76517      145.57733    
0.70373   19.79000  0.00289      19.75038      188.34710    
0.70323   19.77000  0.00289      19.73562      141.87365    
0.70274   19.76000  0.00289      19.72087      183.74063    
0.70225   19.75000  0.00289      19.70614      230.79520    
0.70175   19.73000  0.00289      19.69144      178.42371    
0.70126   19.72000  0.00289      19.67676      224.40279    
0.70077   19.70000  0.00289      19.66209      172.43353    
0.70028   19.68000  0.00289      19.64745      127.13906    
0.69979   19.66000  0.00289      19.63283      88.59887     
0.69930   19.65000  0.00289      19.61823      121.15001    
0.69881   19.64000  0.00289      19.60364      158.60546    
0.69881   19.63000  0.00289      19.60364      83.35260     
0.69832   19.62000  0.00289      19.58908      114.69894    
0.69832   19.61000  0.00289      19.58908      52.49955     
0.69784   19.60000  0.00289      19.57454      77.76793     
0.69784   19.60000  0.00289      19.57454      77.76793     
0.69735   19.59000  0.00289      19.56002      107.83872    
0.69735   19.58000  0.00289      19.56002      47.89250     
0.69686   19.57000  0.00289      19.54552      71.89954     
0.69638   19.56000  0.00289      19.53104      100.62664    
0.69638   19.54000  0.00289      19.53104      9.62911      
0.69589   19.53000  0.00289      19.51658      21.60411     
0.69541   19.51000  0.00289      19.50214      7.40872      
0.69493   19.51000  0.00289      19.48772      59.55241     
0.69493   19.50000  0.00289      19.48772      18.08732     
0.69444   19.49000  0.00289      19.47332      33.37379     
0.69444   19.49000  0.00289      19.47332      33.37379     
0.69396   19.48000  0.00289      19.45894      53.20488     
0.69348   19.47000  0.00289      19.44458      77.51783     
0.69348   19.46000  0.00289      19.44458      28.51901     
0.69300   19.45000  0.00289      19.43024      46.83593     
0.69252   19.45000  0.00289      19.41592      139.34053    
