****************************************************************************************************
SERIE 15
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35585
Indice Pearson = 0.99925 +/- 0.00118
Gradi di Liberta' = 1066
	t = 843.4697068571182
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.88295 +/- 0.01969
b = 27.65043 +/- 0.03605

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.38580   9.01000   0.00289      8.78465       6093.95537   
0.38790   9.02000   0.00289      8.84258       3777.32681   
0.38835   9.02000   0.00289      8.85508       3263.98544   
0.38865   9.04000   0.00289      8.86342       3741.53907   
0.38911   9.05000   0.00289      8.87597       3634.48769   
0.38986   9.06000   0.00289      8.89694       3190.63515   
0.39047   9.11000   0.00289      8.91378       4620.42460   
0.39062   9.13000   0.00289      8.91799       5393.57064   
0.39078   9.11000   0.00289      8.92222       4231.58218   
0.39108   9.12000   0.00289      8.93067       4301.66094   
0.39124   9.12000   0.00289      8.93490       4111.56646   
0.39139   9.11000   0.00289      8.93913       3503.53873   
0.39154   9.14000   0.00289      8.94337       4639.67451   
0.39185   9.11000   0.00289      8.95185       3001.25456   
0.39200   9.12000   0.00289      8.95610       3223.57190   
0.39216   9.16000   0.00289      8.96035       4783.16929   
0.39246   9.13000   0.00289      8.96886       3115.84780   
0.39277   9.16000   0.00289      8.97739       4001.71074   
0.39293   9.14000   0.00289      8.98165       3008.81086   
0.39308   9.13000   0.00289      8.98592       2490.92029   
0.39324   9.17000   0.00289      8.99020       3879.41581   
0.39339   9.16000   0.00289      8.99448       3287.77466   
0.39370   9.18000   0.00289      9.00304       3757.73324   
0.39417   9.17000   0.00289      9.01591       2849.10674   
0.39448   9.16000   0.00289      9.02451       2202.82303   
0.39463   9.20000   0.00289      9.02882       3516.43594   
0.39463   9.21000   0.00289      9.02882       3939.27523   
0.39463   9.17000   0.00289      9.02882       2391.91806   
0.39463   9.19000   0.00289      9.02882       3117.59664   
0.39463   9.18000   0.00289      9.02882       2742.75735   
0.39510   9.20000   0.00289      9.04175       3005.14062   
0.39557   9.24000   0.00289      9.05472       4119.65701   
0.39557   9.18000   0.00289      9.05472       1883.55519   
0.39557   9.21000   0.00289      9.05472       2893.60610   
0.39557   9.23000   0.00289      9.05472       3686.97337   
0.39573   9.18000   0.00289      9.05904       1755.65776   
0.39683   9.22000   0.00289      9.08944       2045.57510   
0.39777   9.23000   0.00289      9.11563       1569.79679   
0.39841   9.27000   0.00289      9.13315       2247.26468   
0.39888   9.26000   0.00289      9.14634       1550.36688   
0.39936   9.25000   0.00289      9.15955       981.76513    
0.39968   9.28000   0.00289      9.16838       1495.19058   
0.40000   9.31000   0.00289      9.17722       2115.75757   
0.40016   9.30000   0.00289      9.18164       1681.00883   
0.40048   9.32000   0.00289      9.19051       2012.26850   
0.40080   9.35000   0.00289      9.19938       2722.30407   
